time,pv,cv,sp,kp,ki,kd
12318497,50.00,47.28,50.00,45.00,9.91,51.08
12318998,50.00,57.90,50.00,45.00,9.91,51.08
12319499,50.01,52.29,50.00,45.00,9.91,51.08
12320000,50.00,63.64,50.00,45.00,9.91,51.08
12320506,50.00,43.07,50.00,45.00,9.91,51.08
12321007,49.98,40.80,50.00,45.00,9.91,51.08
12321508,49.96,56.03,50.00,45.00,9.91,51.08
12322009,49.97,56.37,50.00,45.00,9.91,51.08
12322515,49.99,59.41,50.00,45.00,9.91,51.08
12323016,49.99,53.17,50.00,45.00,9.91,51.08
12323517,50.00,55.84,50.00,45.00,9.91,51.08
12324018,50.05,55.07,50.00,45.00,9.91,51.08
12324524,50.02,42.57,50.00,45.00,9.91,51.08
12325027,50.06,44.75,50.00,45.00,9.91,51.08
12325528,50.05,54.36,50.00,45.00,9.91,51.08
12326030,50.04,62.52,50.00,45.00,9.91,51.08
12326536,50.07,33.65,50.00,45.00,9.91,51.08
12327037,50.04,48.26,50.00,45.00,9.91,51.08
12327539,50.04,54.76,50.00,45.00,9.91,51.08
12328040,50.02,57.79,50.00,45.00,9.91,51.08
12328546,50.04,51.58,50.00,45.00,9.91,51.08
12329047,49.99,69.83,50.00,45.00,9.91,51.08
12329548,49.96,60.20,50.00,45.00,9.91,51.08
12330050,49.95,68.60,50.00,45.00,9.91,51.08
12330556,49.96,60.54,50.00,45.00,9.91,51.08
12331059,49.95,55.69,50.00,45.00,9.91,51.08
12331561,49.99,38.46,50.00,45.00,9.91,51.08
12332062,50.00,42.88,50.00,45.00,9.91,51.08
12332568,50.00,52.06,50.00,45.00,9.91,51.08
12333069,50.01,56.18,50.00,45.00,9.91,51.08
12333571,50.01,53.43,50.00,45.00,9.91,51.08
12334072,50.01,56.25,50.00,45.00,9.91,51.08
12334578,50.02,61.02,50.00,45.00,9.91,51.08
12335079,49.98,59.77,50.00,45.00,9.91,51.08
12335581,49.98,62.99,50.00,45.00,9.91,51.08
12336083,49.97,59.16,50.00,45.00,9.91,51.08
12336591,49.98,44.23,50.00,45.00,9.91,51.08
12337092,49.98,46.04,50.00,45.00,9.91,51.08
12337594,50.02,56.95,50.00,45.00,9.91,51.08
12338095,50.01,54.29,50.00,45.00,9.91,51.08
12338601,49.99,65.63,50.00,45.00,9.91,51.08
12339102,49.99,70.73,50.00,45.00,9.91,51.08
12339604,49.99,57.21,50.00,45.00,9.91,51.08
12340105,49.99,60.37,50.00,45.00,9.91,51.08
12340611,49.97,41.17,50.00,45.00,9.91,51.08
12341112,49.96,47.81,50.00,45.00,9.91,51.08
12341614,49.96,63.93,50.00,45.00,9.91,51.08
12342117,49.95,59.48,50.00,45.00,9.91,51.08
12342623,49.95,62.61,50.00,45.00,9.91,51.08
12343124,49.98,67.58,50.00,45.00,9.91,51.08
12343626,49.96,57.13,50.00,45.00,9.91,51.08
12344127,50.00,42.79,50.00,45.00,9.91,51.08
12344633,50.04,35.11,50.00,45.00,9.91,51.08
12345134,50.06,46.98,50.00,45.00,9.91,51.08
12345636,50.08,42.55,50.00,45.00,9.91,51.08
12346137,50.08,44.52,50.00,45.00,9.91,51.08
12346643,50.04,59.85,50.00,45.00,9.91,51.08
12347144,50.01,64.50,50.00,45.00,9.91,51.08
12347646,49.96,69.13,50.00,45.00,9.91,51.08
12348149,49.95,66.83,50.00,45.00,9.91,51.08
12348655,49.95,65.13,50.00,45.00,9.91,51.08
12349156,49.95,50.89,50.00,45.00,9.91,51.08
12349658,49.96,56.15,50.00,45.00,9.91,51.08
12350159,49.96,50.75,50.00,45.00,9.91,51.08
12350666,50.00,64.67,50.00,45.00,9.91,51.08
12351167,50.00,49.76,50.00,45.00,9.91,51.08
12351669,50.00,65.90,50.00,45.00,9.91,51.08
12352170,50.02,59.84,50.00,45.00,9.91,51.08
12352676,50.02,54.17,50.00,45.00,9.91,51.08
12353177,50.04,50.44,50.00,45.00,9.91,51.08
12353681,50.04,51.26,50.00,45.00,9.91,51.08
12354182,50.02,59.12,50.00,45.00,9.91,51.08
12354688,49.99,68.00,50.00,45.00,9.91,51.08
12355189,49.98,55.51,50.00,45.00,9.91,51.08
12355691,49.95,70.60,50.00,45.00,9.91,51.08
12356192,49.95,58.91,50.00,45.00,9.91,51.08
12356698,49.99,60.95,50.00,45.00,9.91,51.08
12357199,50.01,60.97,50.00,45.00,9.91,51.08
12357700,50.02,58.36,50.00,45.00,9.91,51.08
12358202,50.02,66.07,50.00,45.00,9.91,51.08
12358707,50.01,61.59,50.00,45.00,9.91,51.08
12359208,50.02,61.70,50.00,45.00,9.91,51.08
12359711,50.00,70.53,50.00,45.00,9.91,51.08
12360212,50.03,67.06,50.00,45.00,9.91,51.08
12360718,50.03,42.00,50.00,45.00,9.91,51.08
12361219,50.05,46.93,50.00,45.00,9.91,51.08
12361720,50.02,61.06,50.00,45.00,9.91,51.08
12362221,50.02,50.55,50.00,45.00,9.91,51.08
12362727,50.01,53.36,50.00,45.00,9.91,51.08
12363228,49.98,48.75,50.00,45.00,9.91,51.08
12363729,49.98,41.57,50.00,45.00,9.91,51.08
12364230,49.96,46.49,50.00,45.00,9.91,51.08
12364736,49.96,56.28,50.00,45.00,9.91,51.08
12365237,49.98,64.70,50.00,45.00,9.91,51.08
12365738,49.95,56.72,50.00,45.00,9.91,51.08
12366239,49.93,66.68,50.00,45.00,9.91,51.08
12366745,49.94,72.60,50.00,45.00,9.91,51.08
12367246,49.90,64.78,50.00,45.00,9.91,51.08
12367747,49.92,62.51,50.00,45.00,9.91,51.08
12368248,49.94,57.01,50.00,45.00,9.91,51.08
12368754,49.95,62.39,50.00,45.00,9.91,51.08
12369255,50.01,62.29,50.00,45.00,9.91,51.08
12369756,50.02,56.20,50.00,45.00,9.91,51.08
12370257,50.03,58.00,50.00,45.00,9.91,51.08
12370765,50.03,68.70,50.00,45.00,9.91,51.08
12371266,50.07,61.74,50.00,45.00,9.91,51.08
12371768,50.04,62.16,50.00,45.00,9.91,51.08
12372269,50.07,58.57,50.00,45.00,9.91,51.08
12372775,50.05,52.72,50.00,45.00,9.91,51.08
12373276,50.05,58.47,50.00,45.00,9.91,51.08
12373777,50.04,56.32,50.00,45.00,9.91,51.08
12374279,50.02,67.75,50.00,45.00,9.91,51.08
12374784,50.00,60.19,50.00,45.00,9.91,51.08
12375285,50.01,56.79,50.00,45.00,9.91,51.08
12375787,50.04,50.37,50.00,45.00,9.91,51.08
12376288,50.05,57.24,50.00,45.00,9.91,51.08
12376796,50.06,31.36,50.00,45.00,9.91,51.08
12377297,50.05,56.10,50.00,45.00,9.91,51.08
12377798,50.04,43.33,50.00,45.00,9.91,51.08
12378300,50.05,61.54,50.00,45.00,9.91,51.08
12378805,49.98,67.04,50.00,45.00,9.91,51.08
12379306,50.00,52.74,50.00,45.00,9.91,51.08
12379808,50.01,55.62,50.00,45.00,9.91,51.08
12380310,49.98,67.68,50.00,45.00,9.91,51.08
12380815,50.00,53.52,50.00,45.00,9.91,51.08
12381316,49.98,54.02,50.00,45.00,9.91,51.08
12381818,49.98,62.08,50.00,45.00,9.91,51.08
12382321,49.97,63.37,50.00,45.00,9.91,51.08
12382827,49.96,57.96,50.00,45.00,9.91,51.08
12383328,49.97,61.02,50.00,45.00,9.91,51.08
12383830,49.96,66.53,50.00,45.00,9.91,51.08
12384331,49.97,66.66,50.00,45.00,9.91,51.08
12384837,49.96,48.90,50.00,45.00,9.91,51.08
12385338,49.96,67.60,50.00,45.00,9.91,51.08
12385839,49.96,66.55,50.00,45.00,9.91,51.08
12386341,49.95,61.84,50.00,45.00,9.91,51.08
12386846,49.98,55.17,50.00,45.00,9.91,51.08
12387347,49.98,65.57,50.00,45.00,9.91,51.08
12387849,50.00,41.49,50.00,45.00,9.91,51.08
12388348,49.98,64.03,50.00,45.00,9.91,51.08
12388854,50.01,58.04,50.00,45.00,9.91,51.08
12389355,50.03,52.49,50.00,45.00,9.91,51.08
12389856,50.02,54.21,50.00,45.00,9.91,51.08
12390357,49.99,57.27,50.00,45.00,9.91,51.08
12390863,50.00,62.55,50.00,45.00,9.91,51.08
12391364,50.00,60.30,50.00,45.00,9.91,51.08
12391865,49.99,49.88,50.00,45.00,9.91,51.08
12392367,50.00,45.28,50.00,45.00,9.91,51.08
12392872,50.02,48.60,50.00,45.00,9.91,51.08
12393373,50.00,60.15,50.00,45.00,9.91,51.08
12393876,50.01,54.87,50.00,45.00,9.91,51.08
12394378,49.98,68.90,50.00,45.00,9.91,51.08
12394884,49.97,64.39,50.00,45.00,9.91,51.08
12395385,49.96,58.47,50.00,45.00,9.91,51.08
12395887,49.98,50.87,50.00,45.00,9.91,51.08
12396388,49.95,57.31,50.00,45.00,9.91,51.08
12396894,49.97,62.33,50.00,45.00,9.91,51.08
12397395,50.00,71.57,50.00,45.00,9.91,51.08
12397896,50.03,54.62,50.00,45.00,9.91,51.08
12398398,50.07,33.40,50.00,45.00,9.91,51.08
12398903,50.06,54.39,50.00,45.00,9.91,51.08
12399406,50.03,40.79,50.00,45.00,9.91,51.08
12399908,50.05,41.51,50.00,45.00,9.91,51.08
12400409,50.03,57.02,50.00,45.00,9.91,51.08
12400915,50.00,59.52,50.00,45.00,9.91,51.08
12401416,50.00,60.51,50.00,45.00,9.91,51.08
12401917,49.98,60.39,50.00,45.00,9.91,51.08
12402419,49.99,49.34,50.00,45.00,9.91,51.08
12402924,49.99,57.10,50.00,45.00,9.91,51.08
12403425,50.00,51.82,50.00,45.00,9.91,51.08
12403927,49.98,60.56,50.00,45.00,9.91,51.08
12404428,49.99,54.30,50.00,45.00,9.91,51.08
12404934,49.97,55.55,50.00,45.00,9.91,51.08
12405437,50.01,65.51,50.00,45.00,9.91,51.08
12405938,49.98,44.05,50.00,45.00,9.91,51.08
12406440,50.00,74.58,50.00,45.00,9.91,51.08
12406945,49.98,69.08,50.00,45.00,9.91,51.08
12407446,49.99,58.06,50.00,45.00,9.91,51.08
12407947,49.99,60.75,50.00,45.00,9.91,51.08
12408448,50.02,45.30,50.00,45.00,9.91,51.08
12408954,50.01,62.33,50.00,45.00,9.91,51.08
12409455,49.99,60.10,50.00,45.00,9.91,51.08
12409957,49.96,39.67,50.00,45.00,9.91,51.08
12410458,49.96,75.33,50.00,45.00,9.91,51.08
12410963,49.97,61.93,50.00,45.00,9.91,51.08
12411464,49.95,58.92,50.00,45.00,9.91,51.08
12411965,49.98,69.36,50.00,45.00,9.91,51.08
12412466,50.02,59.90,50.00,45.00,9.91,51.08
12412972,50.04,50.82,50.00,45.00,9.91,51.08
12413473,50.05,66.09,50.00,45.00,9.91,51.08
12413974,50.04,58.37,50.00,45.00,9.91,51.08
12414476,50.04,58.43,50.00,45.00,9.91,51.08
12414981,50.04,58.03,50.00,45.00,9.91,51.08
12415482,50.02,47.49,50.00,45.00,9.91,51.08
12415984,50.00,56.60,50.00,45.00,9.91,51.08
12416487,50.01,46.91,50.00,45.00,9.91,51.08
12416993,50.02,56.48,50.00,45.00,9.91,51.08
12417494,50.04,75.51,50.00,45.00,9.91,51.08
12417995,50.02,51.56,50.00,45.00,9.91,51.08
12418497,50.00,53.23,50.00,45.00,9.91,51.08
12419002,49.99,60.75,50.00,45.00,9.91,51.08
12419503,49.98,51.46,50.00,45.00,9.91,51.08
12420005,49.98,68.11,50.00,45.00,9.91,51.08
12420506,50.00,59.44,50.00,45.00,9.91,51.08
12421012,50.00,51.45,50.00,45.00,9.91,51.08
12421513,50.01,67.65,50.00,45.00,9.91,51.08
12422014,50.00,74.43,50.00,45.00,9.91,51.08
12422518,49.99,61.26,50.00,45.00,9.91,51.08
12423024,49.96,59.91,50.00,45.00,9.91,51.08
12423525,50.00,61.88,50.00,45.00,9.91,51.08
12424027,50.00,51.48,50.00,45.00,9.91,51.08
12424528,50.04,58.69,50.00,45.00,9.91,51.08
12425034,50.04,57.56,50.00,45.00,9.91,51.08
12425535,50.01,61.50,50.00,45.00,9.91,51.08
12426036,50.01,47.67,50.00,45.00,9.91,51.08
12426538,50.01,67.39,50.00,45.00,9.91,51.08
12427043,49.98,50.70,50.00,45.00,9.91,51.08
12427544,49.98,65.26,50.00,45.00,9.91,51.08
12428048,49.98,62.65,50.00,45.00,9.91,51.08
12428549,50.01,50.59,50.00,45.00,9.91,51.08
12429055,50.03,43.69,50.00,45.00,9.91,51.08
12429556,50.04,54.59,50.00,45.00,9.91,51.08
12430057,50.01,49.42,50.00,45.00,9.91,51.08
12430559,49.99,53.70,50.00,45.00,9.91,51.08
12431064,49.95,76.69,50.00,45.00,9.91,51.08
12431565,49.95,66.25,50.00,45.00,9.91,51.08
12432066,49.95,50.77,50.00,45.00,9.91,51.08
12432568,49.93,62.09,50.00,45.00,9.91,51.08
12433074,49.96,56.56,50.00,45.00,9.91,51.08
12433575,49.97,72.19,50.00,45.00,9.91,51.08
12434079,49.99,60.45,50.00,45.00,9.91,51.08
12434580,49.98,54.72,50.00,45.00,9.91,51.08
12435086,49.95,58.65,50.00,45.00,9.91,51.08
12435587,49.97,58.29,50.00,45.00,9.91,51.08
12436089,49.96,49.09,50.00,45.00,9.91,51.08
12436590,49.98,53.61,50.00,45.00,9.91,51.08
12437096,49.97,52.77,50.00,45.00,9.91,51.08
12437597,49.99,52.78,50.00,45.00,9.91,51.08
12438098,50.02,62.63,50.00,45.00,9.91,51.08
12438600,50.00,60.88,50.00,45.00,9.91,51.08
12439105,49.95,69.33,50.00,45.00,9.91,51.08
12439609,49.98,53.46,50.00,45.00,9.91,51.08
12440110,49.98,61.78,50.00,45.00,9.91,51.08
12440612,49.99,55.78,50.00,45.00,9.91,51.08
12441117,50.01,46.37,50.00,45.00,9.91,51.08
12441618,50.04,46.02,50.00,45.00,9.91,51.08
12442119,50.05,50.69,50.00,45.00,9.91,51.08
12442621,50.02,56.33,50.00,45.00,9.91,51.08
12443126,50.02,61.94,50.00,45.00,9.91,51.08
12443627,50.04,66.61,50.00,45.00,9.91,51.08
12444129,50.04,50.01,50.00,45.00,9.91,51.08
12444630,50.04,62.90,50.00,45.00,9.91,51.08
12445138,50.02,55.45,50.00,45.00,9.91,51.08
12445639,50.03,100.00,60.00,45.00,9.91,51.08
12446141,50.02,100.00,60.00,45.00,9.91,51.08
12446642,50.05,100.00,60.00,45.00,9.91,51.08
12447148,50.20,100.00,60.00,45.00,9.91,51.08
12447649,50.42,100.00,60.00,45.00,9.91,51.08
12448151,50.69,100.00,60.00,45.00,9.91,51.08
12448652,50.82,100.00,60.00,45.00,9.91,51.08
12449157,51.11,100.00,60.00,45.00,9.91,51.08
12449658,51.35,100.00,60.00,45.00,9.91,51.08
12450159,51.61,100.00,60.00,45.00,9.91,51.08
12450662,51.82,100.00,60.00,45.00,9.91,51.08
12451168,51.98,100.00,60.00,45.00,9.91,51.08
12451669,52.21,100.00,60.00,45.00,9.91,51.08
12452170,52.51,100.00,60.00,45.00,9.91,51.08
12452671,52.77,100.00,60.00,45.00,9.91,51.08
12453177,52.92,100.00,60.00,45.00,9.91,51.08
12453678,53.15,100.00,60.00,45.00,9.91,51.08
12454179,53.44,100.00,60.00,45.00,9.91,51.08
12454680,53.82,100.00,60.00,45.00,9.91,51.08
12455186,53.92,100.00,60.00,45.00,9.91,51.08
12455687,54.14,100.00,60.00,45.00,9.91,51.08
12456188,54.44,100.00,60.00,45.00,9.91,51.08
12456688,54.68,100.00,60.00,45.00,9.91,51.08
12457194,54.81,100.00,60.00,45.00,9.91,51.08
12457695,55.03,100.00,60.00,45.00,9.91,51.08
12458196,55.31,100.00,60.00,45.00,9.91,51.08
12458697,55.56,100.00,60.00,45.00,9.91,51.08
12459203,55.77,100.00,60.00,45.00,9.91,51.08
12459704,55.87,100.00,60.00,45.00,9.91,51.08
12460205,56.01,100.00,60.00,45.00,9.91,51.08
12460706,56.32,100.00,60.00,45.00,9.91,51.08
12461211,56.58,100.00,60.00,45.00,9.91,51.08
12461712,56.74,100.00,60.00,45.00,9.91,51.08
12462215,57.08,100.00,60.00,45.00,9.91,51.08
12462716,57.51,100.00,60.00,45.00,9.91,51.08
12463222,57.78,100.00,60.00,45.00,9.91,51.08
12463723,57.93,100.00,60.00,45.00,9.91,51.08
12464224,58.15,100.00,60.00,45.00,9.91,51.08
12464725,58.39,100.00,60.00,45.00,9.91,51.08
12465231,58.65,100.00,60.00,45.00,9.91,51.08
12465732,58.84,100.00,60.00,45.00,9.91,51.08
12466233,59.01,100.00,60.00,45.00,9.91,51.08
12466735,59.24,100.00,60.00,45.00,9.91,51.08
12467240,59.41,75.51,60.00,45.00,9.91,51.08
12467743,59.60,66.37,60.00,45.00,9.91,51.08
12468244,59.73,100.00,60.00,45.00,9.91,51.08
12468746,60.03,31.61,60.00,45.00,9.91,51.08
12469252,60.22,26.52,60.00,45.00,9.91,51.08
12469753,60.59,77.18,60.00,45.00,9.91,51.08
12470254,60.62,77.87,60.00,45.00,9.91,51.08
12470756,60.72,72.91,60.00,45.00,9.91,51.08
12471261,60.84,35.12,60.00,45.00,9.91,51.08
12471762,60.95,55.07,60.00,45.00,9.91,51.08
12472263,60.88,41.32,60.00,45.00,9.91,51.08
12472764,60.69,49.20,60.00,45.00,9.91,51.08
12473272,60.56,98.31,60.00,45.00,9.91,51.08
12473773,60.43,73.68,60.00,45.00,9.91,51.08
12474275,60.32,56.08,60.00,45.00,9.91,51.08
12474776,60.29,50.76,60.00,45.00,9.91,51.08
12475281,60.19,56.10,60.00,45.00,9.91,51.08
12475782,60.37,0.00,60.00,45.00,9.91,51.08
12476283,60.45,33.29,60.00,45.00,9.91,51.08
12476784,60.34,47.50,60.00,45.00,9.91,51.08
12477290,60.13,49.02,60.00,45.00,9.91,51.08
12477791,60.01,70.21,60.00,45.00,9.91,51.08
12478292,59.90,100.00,60.00,45.00,9.91,51.08
12478794,59.86,70.68,60.00,45.00,9.91,51.08
12479301,59.77,59.52,60.00,45.00,9.91,51.08
12479802,59.75,67.75,60.00,45.00,9.91,51.08
12480303,59.85,42.79,60.00,45.00,9.91,51.08
12480804,59.90,62.23,60.00,45.00,9.91,51.08
12481310,59.91,75.52,60.00,45.00,9.91,51.08
12481811,59.98,67.39,60.00,45.00,9.91,51.08
12482312,60.03,49.04,60.00,45.00,9.91,51.08
12482814,60.08,60.41,60.00,45.00,9.91,51.08
12483319,60.07,54.26,60.00,45.00,9.91,51.08
12483821,60.07,70.33,60.00,45.00,9.91,51.08
12484322,60.07,72.36,60.00,45.00,9.91,51.08
12484825,60.10,56.10,60.00,45.00,9.91,51.08
12485331,60.14,55.65,60.00,45.00,9.91,51.08
12485832,60.18,58.03,60.00,45.00,9.91,51.08
12486333,60.18,40.20,60.00,45.00,9.91,51.08
12486835,60.24,48.61,60.00,45.00,9.91,51.08
12487340,60.26,40.94,60.00,45.00,9.91,51.08
12487841,60.18,51.18,60.00,45.00,9.91,51.08
12488342,60.08,41.84,60.00,45.00,9.91,51.08
12488843,60.00,43.61,60.00,45.00,9.91,51.08
12489349,59.90,50.26,60.00,45.00,9.91,51.08
12489850,59.87,64.74,60.00,45.00,9.91,51.08
12490353,59.85,68.71,60.00,45.00,9.91,51.08
12490855,59.90,43.54,60.00,45.00,9.91,51.08
12491361,59.94,50.73,60.00,45.00,9.91,51.08
12491862,59.95,58.32,60.00,45.00,9.91,51.08
12492363,59.95,69.22,60.00,45.00,9.91,51.08
12492864,59.96,69.12,60.00,45.00,9.91,51.08
12493370,59.96,75.12,60.00,45.00,9.91,51.08
12493871,59.99,66.38,60.00,45.00,9.91,51.08
12494372,59.95,67.00,60.00,45.00,9.91,51.08
12494873,59.95,51.09,60.00,45.00,9.91,51.08
12495379,59.94,67.26,60.00,45.00,9.91,51.08
12495880,59.92,55.45,60.00,45.00,9.91,51.08
12496383,59.93,66.47,60.00,45.00,9.91,51.08
12496884,59.96,61.19,60.00,45.00,9.91,51.08
12497390,59.96,54.19,60.00,45.00,9.91,51.08
12497891,60.00,58.64,60.00,45.00,9.91,51.08
12498392,60.01,61.03,60.00,45.00,9.91,51.08
12498894,60.03,73.51,60.00,45.00,9.91,51.08
12499399,60.06,58.82,60.00,45.00,9.91,51.08
12499900,60.07,47.47,60.00,45.00,9.91,51.08
12500401,60.08,48.63,60.00,45.00,9.91,51.08
12500902,60.09,55.01,60.00,45.00,9.91,51.08
12501408,60.09,49.20,60.00,45.00,9.91,51.08
12501908,60.06,66.81,60.00,45.00,9.91,51.08
12502410,60.08,60.38,60.00,45.00,9.91,51.08
12502911,60.09,49.06,60.00,45.00,9.91,51.08
12503416,60.08,70.83,60.00,45.00,9.91,51.08
12503917,60.09,58.87,60.00,45.00,9.91,51.08
12504419,60.04,68.62,60.00,45.00,9.91,51.08
12504920,60.04,63.66,60.00,45.00,9.91,51.08
12505425,60.06,48.47,60.00,45.00,9.91,51.08
12505926,60.07,64.59,60.00,45.00,9.91,51.08
12506427,60.06,41.32,60.00,45.00,9.91,51.08
12506928,60.03,53.16,60.00,45.00,9.91,51.08
12507436,59.95,55.65,60.00,45.00,9.91,51.08
12507937,59.91,62.24,60.00,45.00,9.91,51.08
12508439,59.89,69.65,60.00,45.00,9.91,51.08
12508940,59.86,67.66,60.00,45.00,9.91,51.08
12509446,59.85,72.49,60.00,45.00,9.91,51.08
12509947,59.87,72.65,60.00,45.00,9.91,51.08
12510448,59.89,69.12,60.00,45.00,9.91,51.08
12510950,59.93,52.91,60.00,45.00,9.91,51.08
12511455,59.93,67.54,60.00,45.00,9.91,51.08
12511956,59.93,68.56,60.00,45.00,9.91,51.08
12512458,59.92,66.73,60.00,45.00,9.91,51.08
12512959,59.95,71.08,60.00,45.00,9.91,51.08
12513467,59.98,51.72,60.00,45.00,9.91,51.08
12513968,59.98,62.47,60.00,45.00,9.91,51.08
12514469,60.01,44.69,60.00,45.00,9.91,51.08
12514971,60.02,66.40,60.00,45.00,9.91,51.08
12515476,59.97,63.97,60.00,45.00,9.91,51.08
12515977,59.99,62.75,60.00,45.00,9.91,51.08
12516479,60.05,50.74,60.00,45.00,9.91,51.08
12516980,60.04,66.73,60.00,45.00,9.91,51.08
12517486,60.05,47.90,60.00,45.00,9.91,51.08
12517987,60.04,60.25,60.00,45.00,9.91,51.08
12518489,60.08,53.44,60.00,45.00,9.91,51.08
12518992,60.07,48.75,60.00,45.00,9.91,51.08
12519498,60.07,61.24,60.00,45.00,9.91,51.08
12519999,60.08,62.31,60.00,45.00,9.91,51.08
12520501,60.11,55.70,60.00,45.00,9.91,51.08
12521002,60.14,54.25,60.00,45.00,9.91,51.08
12521508,60.15,41.96,60.00,45.00,9.91,51.08
12522009,60.15,57.87,60.00,45.00,9.91,51.08
12522510,60.11,50.71,60.00,45.00,9.91,51.08
12523012,60.07,76.30,60.00,45.00,9.91,51.08
12523518,59.98,74.59,60.00,45.00,9.91,51.08
12524019,59.95,51.78,60.00,45.00,9.91,51.08
12524521,59.89,49.78,60.00,45.00,9.91,51.08
12525024,59.83,74.48,60.00,45.00,9.91,51.08
12525530,59.77,66.69,60.00,45.00,9.91,51.08
12526031,59.77,75.33,60.00,45.00,9.91,51.08
12526532,59.79,63.68,60.00,45.00,9.91,51.08
12527034,59.84,59.73,60.00,45.00,9.91,51.08
12527539,59.87,47.68,60.00,45.00,9.91,51.08
12528041,59.94,53.55,60.00,45.00,9.91,51.08
12528542,59.94,69.84,60.00,45.00,9.91,51.08
12529043,59.98,55.00,60.00,45.00,9.91,51.08
12529549,59.99,42.56,60.00,45.00,9.91,51.08
12530050,60.04,63.77,60.00,45.00,9.91,51.08
12530553,60.00,66.53,60.00,45.00,9.91,51.08
12531055,60.04,50.94,60.00,45.00,9.91,51.08
12531561,60.07,54.74,60.00,45.00,9.91,51.08
12532062,60.10,62.04,60.00,45.00,9.91,51.08
12532564,60.09,67.08,60.00,45.00,9.91,51.08
12533065,60.11,53.65,60.00,45.00,9.91,51.08
12533571,60.06,61.46,60.00,45.00,9.91,51.08
12534072,60.01,65.76,60.00,45.00,9.91,51.08
12534573,60.02,66.03,60.00,45.00,9.91,51.08
12535075,60.03,57.69,60.00,45.00,9.91,51.08
12535581,60.08,64.01,60.00,45.00,9.91,51.08
12536084,60.07,52.55,60.00,45.00,9.91,51.08
12536586,60.04,59.01,60.00,45.00,9.91,51.08
12537087,60.00,59.86,60.00,45.00,9.91,51.08
12537593,59.99,55.17,60.00,45.00,9.91,51.08
12538094,59.98,41.45,60.00,45.00,9.91,51.08
12538596,60.03,43.88,60.00,45.00,9.91,51.08
12539097,60.00,51.81,60.00,45.00,9.91,51.08
12539603,60.07,48.75,60.00,45.00,9.91,51.08
12540104,60.08,58.21,60.00,45.00,9.91,51.08
12540606,60.10,60.08,60.00,45.00,9.91,51.08
12541107,60.05,50.27,60.00,45.00,9.91,51.08
12541613,60.01,41.58,60.00,45.00,9.91,51.08
12542116,60.02,52.37,60.00,45.00,9.91,51.08
12542618,59.98,56.42,60.00,45.00,9.91,51.08
12543119,59.95,61.13,60.00,45.00,9.91,51.08
12543625,59.93,62.39,60.00,45.00,9.91,51.08
12544126,59.94,61.99,60.00,45.00,9.91,51.08
12544627,59.90,61.82,60.00,45.00,9.91,51.08
12545128,59.92,59.09,60.00,45.00,9.91,51.08
12545634,59.93,56.35,60.00,45.00,9.91,51.08
12546135,59.95,63.72,60.00,45.00,9.91,51.08
12546636,59.95,56.33,60.00,45.00,9.91,51.08
12547137,59.96,66.51,60.00,45.00,9.91,51.08
12547643,59.94,56.40,60.00,45.00,9.91,51.08
12548144,59.96,52.53,60.00,45.00,9.91,51.08
12548645,59.98,57.71,60.00,45.00,9.91,51.08
12549146,60.00,62.64,60.00,45.00,9.91,51.08
12549652,60.01,64.77,60.00,45.00,9.91,51.08
12550153,59.99,55.80,60.00,45.00,9.91,51.08
12550654,59.98,68.10,60.00,45.00,9.91,51.08
12551156,60.00,54.60,60.00,45.00,9.91,51.08
12551661,60.03,53.15,60.00,45.00,9.91,51.08
12552162,60.01,64.16,60.00,45.00,9.91,51.08
12552663,60.01,61.36,60.00,45.00,9.91,51.08
12553166,60.02,55.22,60.00,45.00,9.91,51.08
12553672,60.00,69.07,60.00,45.00,9.91,51.08
12554173,60.01,61.00,60.00,45.00,9.91,51.08
12554674,60.01,42.82,60.00,45.00,9.91,51.08
12555176,60.00,56.15,60.00,45.00,9.91,51.08
12555682,60.00,57.77,60.00,45.00,9.91,51.08
12556183,60.03,68.01,60.00,45.00,9.91,51.08
12556684,60.03,67.80,60.00,45.00,9.91,51.08
12557186,60.04,53.12,60.00,45.00,9.91,51.08
12557692,60.01,68.59,60.00,45.00,9.91,51.08
12558193,60.00,61.06,60.00,45.00,9.91,51.08
12558694,60.00,56.01,60.00,45.00,9.91,51.08
12559198,60.00,55.83,60.00,45.00,9.91,51.08
12559704,59.95,55.84,60.00,45.00,9.91,51.08
12560205,59.97,45.57,60.00,45.00,9.91,51.08
12560706,59.96,73.43,60.00,45.00,9.91,51.08
12561208,59.97,56.83,60.00,45.00,9.91,51.08
12561714,59.98,54.30,60.00,45.00,9.91,51.08
12562215,59.96,71.57,60.00,45.00,9.91,51.08
12562717,59.96,63.79,60.00,45.00,9.91,51.08
12563218,59.98,54.56,60.00,45.00,9.91,51.08
12563724,59.97,55.16,60.00,45.00,9.91,51.08
12564225,60.00,49.01,60.00,45.00,9.91,51.08
12564728,60.00,61.80,60.00,45.00,9.91,51.08
12565230,59.99,59.38,60.00,45.00,9.91,51.08
12565736,60.01,59.12,60.00,45.00,9.91,51.08
12566237,60.03,58.06,60.00,45.00,9.91,51.08
12566739,60.04,57.96,60.00,45.00,9.91,51.08
12567240,60.03,44.81,60.00,45.00,9.91,51.08
12567746,59.97,56.15,60.00,45.00,9.91,51.08
12568247,60.00,47.42,60.00,45.00,9.91,51.08
12568749,60.02,57.91,60.00,45.00,9.91,51.08
