time,pv,cv,sp,kp,ki,kd
7287074,19.97,55.52,20.00,45.00,9.91,51.08
7287583,19.98,60.51,20.00,45.00,9.91,51.08
7288083,19.98,52.70,20.00,45.00,9.91,51.08
7288591,19.97,46.79,20.00,45.00,9.91,51.08
7289091,19.99,62.30,20.00,45.00,9.91,51.08
7289590,20.00,55.09,20.00,45.00,9.91,51.08
7290100,20.01,68.16,20.00,45.00,9.91,51.08
7290603,19.98,57.80,20.00,45.00,9.91,51.08
7291112,20.01,56.58,20.00,45.00,9.91,51.08
7291612,20.00,48.57,20.00,45.00,9.91,51.08
7292121,19.98,63.07,20.00,45.00,9.91,51.08
7292630,20.00,52.03,20.00,45.00,9.91,51.08
7293139,19.99,52.32,20.00,45.00,9.91,51.08
7293639,20.02,61.73,20.00,45.00,9.91,51.08
7294148,20.04,50.52,20.00,45.00,9.91,51.08
7294657,20.03,35.92,20.00,45.00,9.91,51.08
7295166,20.02,69.37,20.00,45.00,9.91,51.08
7295666,20.02,47.53,20.00,45.00,9.91,51.08
7296175,20.02,50.07,20.00,45.00,9.91,51.08
7296677,20.03,57.66,20.00,45.00,9.91,51.08
7297186,20.03,47.15,20.00,45.00,9.91,51.08
7297695,20.02,57.64,20.00,45.00,9.91,51.08
7298195,20.00,47.13,20.00,45.00,9.91,51.08
7298704,20.00,64.50,20.00,45.00,9.91,51.08
7299204,19.99,41.81,20.00,45.00,9.91,51.08
7299713,20.00,62.34,20.00,45.00,9.91,51.08
7300222,20.00,39.46,20.00,45.00,9.91,51.08
7300731,20.00,64.10,20.00,45.00,9.91,51.08
7301231,20.00,56.38,20.00,45.00,9.91,51.08
7301740,20.01,44.80,20.00,45.00,9.91,51.08
7302249,20.02,44.51,20.00,45.00,9.91,51.08
7302751,20.00,55.56,20.00,45.00,9.91,51.08
7303260,20.00,47.79,20.00,45.00,9.91,51.08
7303760,19.99,45.15,20.00,45.00,9.91,51.08
7304269,20.00,55.79,20.00,45.00,9.91,51.08
7304778,19.96,50.71,20.00,45.00,9.91,51.08
7305287,19.97,59.48,20.00,45.00,9.91,51.08
7305787,20.00,51.14,20.00,45.00,9.91,51.08
7306295,20.00,50.42,20.00,45.00,9.91,51.08
7306795,20.00,58.58,20.00,45.00,9.91,51.08
7307304,19.99,48.16,20.00,45.00,9.91,51.08
7307804,19.99,45.84,20.00,45.00,9.91,51.08
7308309,19.98,62.60,20.00,45.00,9.91,51.08
7308819,20.01,59.47,20.00,45.00,9.91,51.08
7309328,19.99,47.89,20.00,45.00,9.91,51.08
7309837,20.02,58.50,20.00,45.00,9.91,51.08
7310336,19.99,0.00,10.00,45.00,9.91,51.08
7310846,19.99,0.00,10.00,45.00,9.91,51.08
7311355,19.98,0.00,10.00,45.00,9.91,51.08
7311864,19.92,0.00,10.00,45.00,9.91,51.08
7312373,19.84,0.00,10.00,45.00,9.91,51.08
7312882,19.77,0.00,10.00,45.00,9.91,51.08
7313391,19.69,0.00,10.00,45.00,9.91,51.08
7313900,19.61,0.00,10.00,45.00,9.91,51.08
7314401,19.50,0.00,10.00,45.00,9.91,51.08
7314901,19.38,0.00,10.00,45.00,9.91,51.08
7315410,19.33,0.00,10.00,45.00,9.91,51.08
7315919,19.22,0.00,10.00,45.00,9.91,51.08
7316428,19.08,0.00,10.00,45.00,9.91,51.08
7316928,18.99,0.00,10.00,45.00,9.91,51.08
7317436,18.86,0.00,10.00,45.00,9.91,51.08
7317936,18.80,0.00,10.00,45.00,9.91,51.08
7318436,18.66,0.00,10.00,45.00,9.91,51.08
7318935,18.53,0.00,10.00,45.00,9.91,51.08
7319444,18.43,0.00,10.00,45.00,9.91,51.08
7319944,18.37,0.00,10.00,45.00,9.91,51.08
7320446,18.23,0.00,10.00,45.00,9.91,51.08
7320946,18.12,0.00,10.00,45.00,9.91,51.08
7321455,18.00,0.00,10.00,45.00,9.91,51.08
7321955,17.92,0.00,10.00,45.00,9.91,51.08
7322464,17.81,0.00,10.00,45.00,9.91,51.08
7322973,17.68,0.00,10.00,45.00,9.91,51.08
7323482,17.54,0.00,10.00,45.00,9.91,51.08
7323990,17.43,0.00,10.00,45.00,9.91,51.08
7324490,17.36,0.00,10.00,45.00,9.91,51.08
7324990,17.26,0.00,10.00,45.00,9.91,51.08
7325499,17.13,0.00,10.00,45.00,9.91,51.08
7325999,17.01,0.00,10.00,45.00,9.91,51.08
7326501,16.93,0.00,10.00,45.00,9.91,51.08
7327010,16.81,0.00,10.00,45.00,9.91,51.08
7327510,16.70,0.00,10.00,45.00,9.91,51.08
7328019,16.56,0.00,10.00,45.00,9.91,51.08
7328519,16.49,0.00,10.00,45.00,9.91,51.08
7329028,16.37,0.00,10.00,45.00,9.91,51.08
7329528,16.26,0.00,10.00,45.00,9.91,51.08
7330036,16.12,0.00,10.00,45.00,9.91,51.08
7330536,15.99,0.00,10.00,45.00,9.91,51.08
7331045,15.96,0.00,10.00,45.00,9.91,51.08
7331545,15.81,0.00,10.00,45.00,9.91,51.08
7332054,15.68,0.00,10.00,45.00,9.91,51.08
7332556,15.56,0.00,10.00,45.00,9.91,51.08
7333065,15.52,0.00,10.00,45.00,9.91,51.08
7333565,15.37,0.00,10.00,45.00,9.91,51.08
7334074,15.27,0.00,10.00,45.00,9.91,51.08
7334574,15.13,0.00,10.00,45.00,9.91,51.08
7335083,14.99,0.00,10.00,45.00,9.91,51.08
7335583,14.92,0.00,10.00,45.00,9.91,51.08
7336083,14.81,0.00,10.00,45.00,9.91,51.08
7336592,14.69,0.00,10.00,45.00,9.91,51.08
7337101,14.57,0.00,10.00,45.00,9.91,51.08
7337601,14.51,0.00,10.00,45.00,9.91,51.08
7338100,14.38,0.00,10.00,45.00,9.91,51.08
7338602,14.26,0.00,10.00,45.00,9.91,51.08
7339102,14.14,0.00,10.00,45.00,9.91,51.08
7339602,14.07,0.00,10.00,45.00,9.91,51.08
7340102,13.93,0.00,10.00,45.00,9.91,51.08
7340611,13.81,0.00,10.00,45.00,9.91,51.08
7341120,13.71,0.00,10.00,45.00,9.91,51.08
7341620,13.56,0.00,10.00,45.00,9.91,51.08
7342129,13.51,0.00,10.00,45.00,9.91,51.08
7342629,13.41,0.00,10.00,45.00,9.91,51.08
7343138,13.27,0.00,10.00,45.00,9.91,51.08
7343647,13.15,0.00,10.00,45.00,9.91,51.08
7344156,13.10,0.00,10.00,45.00,9.91,51.08
7344664,12.96,0.00,10.00,45.00,9.91,51.08
7345173,12.84,0.00,10.00,45.00,9.91,51.08
7345673,12.72,0.00,10.00,45.00,9.91,51.08
7346182,12.58,0.00,10.00,45.00,9.91,51.08
7346682,12.53,0.00,10.00,45.00,9.91,51.08
7347190,12.42,0.00,10.00,45.00,9.91,51.08
7347690,12.32,0.00,10.00,45.00,9.91,51.08
7348190,12.18,0.00,10.00,45.00,9.91,51.08
7348699,12.11,0.00,10.00,45.00,9.91,51.08
7349199,11.98,0.00,10.00,45.00,9.91,51.08
7349708,11.88,0.00,10.00,45.00,9.91,51.08
7350210,11.75,0.00,10.00,45.00,9.91,51.08
7350719,11.62,0.00,10.00,45.00,9.91,51.08
7351228,11.56,0.00,10.00,45.00,9.91,51.08
7351728,11.43,0.00,10.00,45.00,9.91,51.08
7352236,11.29,0.00,10.00,45.00,9.91,51.08
7352736,11.18,0.00,10.00,45.00,9.91,51.08
7353245,11.15,0.00,10.00,45.00,9.91,51.08
7353754,11.02,0.00,10.00,45.00,9.91,51.08
7354263,10.88,0.00,10.00,45.00,9.91,51.08
7354772,10.77,16.25,10.00,45.00,9.91,51.08
7355280,10.64,0.00,10.00,45.00,9.91,51.08
7355789,10.59,0.00,10.00,45.00,9.91,51.08
7356295,10.45,0.00,10.00,45.00,9.91,51.08
7356804,10.33,27.72,10.00,45.00,9.91,51.08
7357312,10.22,17.15,10.00,45.00,9.91,51.08
7357812,10.14,1.81,10.00,45.00,9.91,51.08
7358321,10.02,0.00,10.00,45.00,9.91,51.08
7358830,9.91,28.54,10.00,45.00,9.91,51.08
7359338,9.80,50.66,10.00,45.00,9.91,51.08
7359837,9.68,43.33,10.00,45.00,9.91,51.08
7360346,9.60,16.02,10.00,45.00,9.91,51.08
7360846,9.49,43.84,10.00,45.00,9.91,51.08
7361355,9.38,68.75,10.00,45.00,9.91,51.08
7361863,9.25,69.54,10.00,45.00,9.91,51.08
7362365,9.20,29.30,10.00,45.00,9.91,51.08
7362864,9.07,68.64,10.00,45.00,9.91,51.08
7363373,8.98,100.00,10.00,45.00,9.91,51.08
7363882,8.86,100.00,10.00,45.00,9.91,51.08
7364390,8.77,100.00,10.00,45.00,9.91,51.08
7364890,8.77,96.75,10.00,45.00,9.91,51.08
7365399,8.64,99.80,10.00,45.00,9.91,51.08
7365899,8.79,70.32,10.00,45.00,9.91,51.08
7366408,9.09,42.09,10.00,45.00,9.91,51.08
7366917,9.17,85.63,10.00,45.00,9.91,51.08
7367416,9.41,89.24,10.00,45.00,9.91,51.08
7367926,9.66,91.57,10.00,45.00,9.91,51.08
7368427,9.80,64.50,10.00,45.00,9.91,51.08
7368927,9.95,84.31,10.00,45.00,9.91,51.08
7369436,9.97,75.31,10.00,45.00,9.91,51.08
7369945,10.19,51.76,10.00,45.00,9.91,51.08
7370454,10.56,26.05,10.00,45.00,9.91,51.08
7370963,10.56,57.33,10.00,45.00,9.91,51.08
7371463,10.55,40.34,10.00,45.00,9.91,51.08
7371971,10.53,31.55,10.00,45.00,9.91,51.08
7372471,10.50,20.22,10.00,45.00,9.91,51.08
7372979,10.40,68.89,10.00,45.00,9.91,51.08
7373488,10.28,34.50,10.00,45.00,9.91,51.08
7373996,10.24,32.51,10.00,45.00,9.91,51.08
7374498,10.13,47.01,10.00,45.00,9.91,51.08
7375007,10.03,57.13,10.00,45.00,9.91,51.08
7375515,9.93,37.50,10.00,45.00,9.91,51.08
7376024,9.81,67.57,10.00,45.00,9.91,51.08
7376532,9.77,59.49,10.00,45.00,9.91,51.08
7377041,9.70,52.75,10.00,45.00,9.91,51.08
7377540,9.62,82.55,10.00,45.00,9.91,51.08
7378049,9.68,75.48,10.00,45.00,9.91,51.08
7378549,9.74,69.78,10.00,45.00,9.91,51.08
7379058,9.86,77.38,10.00,45.00,9.91,51.08
7379567,9.93,36.35,10.00,45.00,9.91,51.08
7380075,10.01,57.45,10.00,45.00,9.91,51.08
7380577,10.05,58.91,10.00,45.00,9.91,51.08
7381077,10.08,50.23,10.00,45.00,9.91,51.08
7381586,10.14,44.77,10.00,45.00,9.91,51.08
7382095,10.19,33.63,10.00,45.00,9.91,51.08
7382594,10.23,35.81,10.00,45.00,9.91,51.08
7383104,10.26,37.50,10.00,45.00,9.91,51.08
7383613,10.26,59.37,10.00,45.00,9.91,51.08
7384122,10.21,74.35,10.00,45.00,9.91,51.08
7384631,10.07,78.11,10.00,45.00,9.91,51.08
7385131,9.97,80.42,10.00,45.00,9.91,51.08
7385639,9.92,50.59,10.00,45.00,9.91,51.08
7386141,9.80,61.54,10.00,45.00,9.91,51.08
7386641,9.75,90.34,10.00,45.00,9.91,51.08
7387150,9.65,95.63,10.00,45.00,9.91,51.08
7387658,9.68,60.72,10.00,45.00,9.91,51.08
7388158,9.77,72.80,10.00,45.00,9.91,51.08
7388658,9.82,60.41,10.00,45.00,9.91,51.08
7389167,9.86,53.57,10.00,45.00,9.91,51.08
7389675,9.93,68.32,10.00,45.00,9.91,51.08
7390184,9.98,59.00,10.00,45.00,9.91,51.08
7390683,10.05,58.97,10.00,45.00,9.91,51.08
7391193,10.16,40.92,10.00,45.00,9.91,51.08
7391702,10.18,38.86,10.00,45.00,9.91,51.08
7392203,10.19,53.43,10.00,45.00,9.91,51.08
7392703,10.17,50.15,10.00,45.00,9.91,51.08
7393203,10.21,40.46,10.00,45.00,9.91,51.08
7393712,10.18,56.92,10.00,45.00,9.91,51.08
7394221,10.17,54.91,10.00,45.00,9.91,51.08
7394721,10.17,41.83,10.00,45.00,9.91,51.08
7395230,10.11,75.50,10.00,45.00,9.91,51.08
7395730,10.06,77.83,10.00,45.00,9.91,51.08
7396239,10.10,43.85,10.00,45.00,9.91,51.08
7396739,10.08,41.50,10.00,45.00,9.91,51.08
7397247,9.99,79.48,10.00,45.00,9.91,51.08
7397747,9.94,77.89,10.00,45.00,9.91,51.08
7398249,9.85,86.77,10.00,45.00,9.91,51.08
7398758,9.83,56.85,10.00,45.00,9.91,51.08
7399267,9.79,77.89,10.00,45.00,9.91,51.08
7399766,9.80,60.03,10.00,45.00,9.91,51.08
7400276,9.82,65.84,10.00,45.00,9.91,51.08
7400784,9.89,41.84,10.00,45.00,9.91,51.08
7401284,9.92,67.65,10.00,45.00,9.91,51.08
7401793,9.96,79.30,10.00,45.00,9.91,51.08
7402293,10.05,51.77,10.00,45.00,9.91,51.08
7402801,10.12,40.14,10.00,45.00,9.91,51.08
7403301,10.12,66.55,10.00,45.00,9.91,51.08
7403809,10.12,54.08,10.00,45.00,9.91,51.08
7404315,10.15,49.53,10.00,45.00,9.91,51.08
7404824,10.15,64.05,10.00,45.00,9.91,51.08
7405324,10.13,46.67,10.00,45.00,9.91,51.08
7405833,10.13,34.65,10.00,45.00,9.91,51.08
7406341,10.16,53.06,10.00,45.00,9.91,51.08
7406850,10.09,58.91,10.00,45.00,9.91,51.08
7407359,10.11,53.00,10.00,45.00,9.91,51.08
7407868,10.06,53.30,10.00,45.00,9.91,51.08
7408377,10.10,65.16,10.00,45.00,9.91,51.08
7408886,10.05,51.69,10.00,45.00,9.91,51.08
7409395,10.02,78.04,10.00,45.00,9.91,51.08
7409896,9.97,58.97,10.00,45.00,9.91,51.08
7410397,9.94,64.96,10.00,45.00,9.91,51.08
7410906,9.90,55.63,10.00,45.00,9.91,51.08
7411415,9.89,59.94,10.00,45.00,9.91,51.08
7411924,9.94,61.51,10.00,45.00,9.91,51.08
7412424,9.97,58.20,10.00,45.00,9.91,51.08
7412933,9.95,63.22,10.00,45.00,9.91,51.08
7413441,9.99,68.43,10.00,45.00,9.91,51.08
7413941,10.02,51.13,10.00,45.00,9.91,51.08
7414450,10.05,60.25,10.00,45.00,9.91,51.08
7414950,10.01,39.28,10.00,45.00,9.91,51.08
7415458,10.04,51.12,10.00,45.00,9.91,51.08
7415960,10.02,37.47,10.00,45.00,9.91,51.08
7416460,10.03,59.05,10.00,45.00,9.91,51.08
7416969,10.01,55.07,10.00,45.00,9.91,51.08
7417478,10.00,50.22,10.00,45.00,9.91,51.08
7417987,9.97,50.75,10.00,45.00,9.91,51.08
7418487,9.97,56.16,10.00,45.00,9.91,51.08
7418995,9.97,57.00,10.00,45.00,9.91,51.08
7419495,9.99,53.24,10.00,45.00,9.91,51.08
7420004,10.00,53.80,10.00,45.00,9.91,51.08
7420513,9.98,45.41,10.00,45.00,9.91,51.08
7421021,10.00,62.41,10.00,45.00,9.91,51.08
7421521,10.01,50.66,10.00,45.00,9.91,51.08
7422022,10.02,61.29,10.00,45.00,9.91,51.08
7422531,10.01,57.84,10.00,45.00,9.91,51.08
7423040,10.02,47.16,10.00,45.00,9.91,51.08
7423549,10.03,65.17,10.00,45.00,9.91,51.08
7424058,10.03,51.51,10.00,45.00,9.91,51.08
7424567,10.02,65.68,10.00,45.00,9.91,51.08
7425076,10.01,60.55,10.00,45.00,9.91,51.08
7425576,9.95,78.92,10.00,45.00,9.91,51.08
7426076,9.96,62.63,10.00,45.00,9.91,51.08
7426585,9.99,49.25,10.00,45.00,9.91,51.08
7427094,9.95,52.87,10.00,45.00,9.91,51.08
7427603,9.99,58.42,10.00,45.00,9.91,51.08
7428111,9.98,57.64,10.00,45.00,9.91,51.08
7428619,9.99,43.53,10.00,45.00,9.91,51.08
7429128,9.96,57.38,10.00,45.00,9.91,51.08
7429636,9.98,49.74,10.00,45.00,9.91,51.08
7430136,9.99,48.89,10.00,45.00,9.91,51.08
7430636,10.02,37.06,10.00,45.00,9.91,51.08
7431144,10.02,49.80,10.00,45.00,9.91,51.08
7431644,10.04,47.48,10.00,45.00,9.91,51.08
7432144,10.04,65.19,10.00,45.00,9.91,51.08
7432653,10.05,59.13,10.00,45.00,9.91,51.08
7433162,10.04,65.97,10.00,45.00,9.91,51.08
7433663,10.05,48.37,10.00,45.00,9.91,51.08
7434163,10.05,51.85,10.00,45.00,9.91,51.08
7434672,10.00,74.18,10.00,45.00,9.91,51.08
7435181,10.00,55.79,10.00,45.00,9.91,51.08
7435690,9.97,53.43,10.00,45.00,9.91,51.08
7436199,10.00,42.40,10.00,45.00,9.91,51.08
7436708,9.98,64.71,10.00,45.00,9.91,51.08
7437216,9.96,76.15,10.00,45.00,9.91,51.08
7437716,9.97,59.82,10.00,45.00,9.91,51.08
7438225,9.98,68.11,10.00,45.00,9.91,51.08
7438725,9.99,44.98,10.00,45.00,9.91,51.08
7439225,10.00,45.53,10.00,45.00,9.91,51.08
7439726,10.00,51.37,10.00,45.00,9.91,51.08
7440226,9.97,35.31,10.00,45.00,9.91,51.08
7440726,10.00,45.82,10.00,45.00,9.91,51.08
7441225,10.03,41.97,10.00,45.00,9.91,51.08
7441735,10.03,51.74,10.00,45.00,9.91,51.08
7442234,10.07,47.62,10.00,45.00,9.91,51.08
7442744,10.05,52.63,10.00,45.00,9.91,51.08
7443253,10.05,53.37,10.00,45.00,9.91,51.08
7443753,10.03,52.89,10.00,45.00,9.91,51.08
7444252,10.03,67.92,10.00,45.00,9.91,51.08
7444761,9.98,63.75,10.00,45.00,9.91,51.08
7445261,9.98,64.58,10.00,45.00,9.91,51.08
7445762,9.97,62.06,10.00,45.00,9.91,51.08
7446271,9.92,52.59,10.00,45.00,9.91,51.08
7446771,9.91,49.08,10.00,45.00,9.91,51.08
7447280,9.94,51.35,10.00,45.00,9.91,51.08
7447789,9.96,64.70,10.00,45.00,9.91,51.08
7448298,9.95,52.63,10.00,45.00,9.91,51.08
7448807,9.99,39.03,10.00,45.00,9.91,51.08
7449316,9.99,62.79,10.00,45.00,9.91,51.08
7449816,10.00,51.69,10.00,45.00,9.91,51.08
7450325,10.02,50.22,10.00,45.00,9.91,51.08
7450834,10.02,58.57,10.00,45.00,9.91,51.08
7451343,10.00,47.41,10.00,45.00,9.91,51.08
7451849,10.01,58.94,10.00,45.00,9.91,51.08
7452358,10.03,39.07,10.00,45.00,9.91,51.08
7452857,10.04,44.30,10.00,45.00,9.91,51.08
7453367,10.05,28.91,10.00,45.00,9.91,51.08
7453876,10.05,37.35,10.00,45.00,9.91,51.08
7454385,10.04,48.78,10.00,45.00,9.91,51.08
7454894,10.02,54.42,10.00,45.00,9.91,51.08
7455394,10.05,46.07,10.00,45.00,9.91,51.08
7455894,10.03,43.30,10.00,45.00,9.91,51.08
7456403,10.01,60.38,10.00,45.00,9.91,51.08
7456912,10.02,40.23,10.00,45.00,9.91,51.08
7457413,10.02,42.51,10.00,45.00,9.91,51.08
7457913,10.02,61.92,10.00,45.00,9.91,51.08
7458422,10.01,37.91,10.00,45.00,9.91,51.08
7458922,9.98,57.72,10.00,45.00,9.91,51.08
7459431,9.97,53.94,10.00,45.00,9.91,51.08
7459931,9.95,51.96,10.00,45.00,9.91,51.08
7460440,9.94,51.92,10.00,45.00,9.91,51.08
7460949,9.98,50.89,10.00,45.00,9.91,51.08
7461458,10.01,32.57,10.00,45.00,9.91,51.08
7461967,10.00,52.32,10.00,45.00,9.91,51.08
7462467,10.01,57.61,10.00,45.00,9.91,51.08
7462967,10.01,44.51,10.00,45.00,9.91,51.08
7463469,10.00,43.81,10.00,45.00,9.91,51.08
7463978,10.00,66.18,10.00,45.00,9.91,51.08
7464477,10.03,40.53,10.00,45.00,9.91,51.08
7464987,10.01,52.27,10.00,45.00,9.91,51.08
7465487,10.01,58.27,10.00,45.00,9.91,51.08
7465987,10.00,58.01,10.00,45.00,9.91,51.08
7466496,9.97,63.33,10.00,45.00,9.91,51.08
7466996,9.99,59.05,10.00,45.00,9.91,51.08
7467505,9.99,58.62,10.00,45.00,9.91,51.08
7468005,10.00,50.20,10.00,45.00,9.91,51.08
7468514,9.97,62.58,10.00,45.00,9.91,51.08
7469014,9.96,37.87,10.00,45.00,9.91,51.08
7469515,9.99,63.12,10.00,45.00,9.91,51.08
7470024,10.00,50.66,10.00,45.00,9.91,51.08
7470524,9.98,34.53,10.00,45.00,9.91,51.08
7471033,10.04,66.68,10.00,45.00,9.91,51.08
7471533,10.02,37.61,10.00,45.00,9.91,51.08
7472041,10.02,46.42,10.00,45.00,9.91,51.08
7472541,10.01,43.19,10.00,45.00,9.91,51.08
7473041,10.03,59.65,10.00,45.00,9.91,51.08
7473550,10.00,49.12,10.00,45.00,9.91,51.08
7474059,9.98,50.59,10.00,45.00,9.91,51.08
7474559,9.94,45.88,10.00,45.00,9.91,51.08
7475060,9.91,56.51,10.00,45.00,9.91,51.08
7475569,9.88,64.23,10.00,45.00,9.91,51.08
7476069,9.89,56.62,10.00,45.00,9.91,51.08
7476569,9.91,75.16,10.00,45.00,9.91,51.08
7477078,9.93,35.95,10.00,45.00,9.91,51.08
7477587,9.94,52.21,10.00,45.00,9.91,51.08
7478096,9.94,62.33,10.00,45.00,9.91,51.08
7478595,9.95,65.62,10.00,45.00,9.91,51.08
7479105,10.02,44.72,10.00,45.00,9.91,51.08
7479614,10.03,54.29,10.00,45.00,9.91,51.08
7480123,10.06,44.17,10.00,45.00,9.91,51.08
7480623,10.09,62.28,10.00,45.00,9.91,51.08
7481125,10.11,53.68,10.00,45.00,9.91,51.08
7481633,10.09,39.51,10.00,45.00,9.91,51.08
7482142,10.07,56.80,10.00,45.00,9.91,51.08
7482651,10.05,53.65,10.00,45.00,9.91,51.08
7483151,10.08,52.85,10.00,45.00,9.91,51.08
7483660,10.09,67.89,10.00,45.00,9.91,51.08
7484160,10.10,45.19,10.00,45.00,9.91,51.08
7484668,10.08,53.51,10.00,45.00,9.91,51.08
7485177,10.06,46.11,10.00,45.00,9.91,51.08
7485677,10.01,59.92,10.00,45.00,9.91,51.08
7486177,9.95,64.31,10.00,45.00,9.91,51.08
7486677,9.92,63.54,10.00,45.00,9.91,51.08
7487178,9.86,58.47,10.00,45.00,9.91,51.08
7487678,9.82,48.43,10.00,45.00,9.91,51.08
7488178,9.81,63.25,10.00,45.00,9.91,51.08
7488686,9.82,76.72,10.00,45.00,9.91,51.08
7489195,9.85,56.73,10.00,45.00,9.91,51.08
7489704,9.88,67.28,10.00,45.00,9.91,51.08
7490203,9.94,38.48,10.00,45.00,9.91,51.08
7490713,9.98,41.70,10.00,45.00,9.91,51.08
7491222,10.01,62.79,10.00,45.00,9.91,51.08
7491731,10.08,48.66,10.00,45.00,9.91,51.08
7492231,10.11,58.53,10.00,45.00,9.91,51.08
7492730,10.13,61.66,10.00,45.00,9.91,51.08
7493232,10.11,55.27,10.00,45.00,9.91,51.08
7493732,10.14,51.89,10.00,45.00,9.91,51.08
7494240,10.14,48.31,10.00,45.00,9.91,51.08
7494740,10.13,36.29,10.00,45.00,9.91,51.08
7495249,10.14,47.47,10.00,45.00,9.91,51.08
7495749,10.10,33.43,10.00,45.00,9.91,51.08
7496258,10.08,39.68,10.00,45.00,9.91,51.08
7496757,10.05,52.10,10.00,45.00,9.91,51.08
7497266,9.99,70.51,10.00,45.00,9.91,51.08
7497766,9.96,42.58,10.00,45.00,9.91,51.08
7498274,9.91,49.86,10.00,45.00,9.91,51.08
7498780,9.91,54.68,10.00,45.00,9.91,51.08
7499289,9.91,56.88,10.00,45.00,9.91,51.08
7499789,9.92,67.85,10.00,45.00,9.91,51.08
7500289,9.93,62.17,10.00,45.00,9.91,51.08
7500797,9.95,56.68,10.00,45.00,9.91,51.08
7501306,9.97,60.76,10.00,45.00,9.91,51.08
7501814,9.99,57.48,10.00,45.00,9.91,51.08
7502314,10.01,54.38,10.00,45.00,9.91,51.08
7502822,9.99,49.34,10.00,45.00,9.91,51.08
7503322,9.99,59.99,10.00,45.00,9.91,51.08
7503831,10.05,41.86,10.00,45.00,9.91,51.08
7504340,10.04,46.77,10.00,45.00,9.91,51.08
7504841,10.05,47.98,10.00,45.00,9.91,51.08
7505350,10.06,62.20,10.00,45.00,9.91,51.08
7505859,10.04,62.00,10.00,45.00,9.91,51.08
7506359,10.04,62.00,10.00,45.00,9.91,51.08
7506868,10.02,55.31,10.00,45.00,9.91,51.08
7507377,9.99,53.37,10.00,45.00,9.91,51.08
7507886,9.97,49.13,10.00,45.00,9.91,51.08
7508386,9.98,50.03,10.00,45.00,9.91,51.08
7508895,9.91,56.87,10.00,45.00,9.91,51.08
7509395,9.92,65.42,10.00,45.00,9.91,51.08
7509904,9.94,51.17,10.00,45.00,9.91,51.08
7510413,9.95,56.50,10.00,45.00,9.91,51.08
7510915,9.96,39.34,10.00,45.00,9.91,51.08
7511415,9.98,61.21,10.00,45.00,9.91,51.08
7511923,10.02,54.75,10.00,45.00,9.91,51.08
7512432,10.01,53.72,10.00,45.00,9.91,51.08
7512932,10.01,36.47,10.00,45.00,9.91,51.08
7513441,10.04,59.28,10.00,45.00,9.91,51.08
7513950,10.05,41.26,10.00,45.00,9.91,51.08
7514458,10.06,48.73,10.00,45.00,9.91,51.08
7514958,10.06,50.83,10.00,45.00,9.91,51.08
7515458,10.05,61.63,10.00,45.00,9.91,51.08
7515958,10.06,51.29,10.00,45.00,9.91,51.08
7516458,10.06,44.78,10.00,45.00,9.91,51.08
7516959,10.05,33.88,10.00,45.00,9.91,51.08
7517469,10.04,42.57,10.00,45.00,9.91,51.08
7517978,10.02,48.24,10.00,45.00,9.91,51.08
7518487,10.00,52.29,10.00,45.00,9.91,51.08
7518995,9.98,61.74,10.00,45.00,9.91,51.08
7519504,9.95,56.85,10.00,45.00,9.91,51.08
7520004,10.00,61.52,10.00,45.00,9.91,51.08
7520503,10.03,43.66,10.00,45.00,9.91,51.08
7521013,10.04,59.48,10.00,45.00,9.91,51.08
7521522,10.03,56.44,10.00,45.00,9.91,51.08
7522031,10.03,48.63,10.00,45.00,9.91,51.08
7522533,10.01,65.42,10.00,45.00,9.91,51.08
7523033,9.99,48.70,10.00,45.00,9.91,51.08
7523542,9.98,53.30,10.00,45.00,9.91,51.08
7524050,9.99,53.11,10.00,45.00,9.91,51.08
7524559,9.99,61.37,10.00,45.00,9.91,51.08
7525068,9.95,43.15,10.00,45.00,9.91,51.08
7525577,9.97,37.27,10.00,45.00,9.91,51.08
7526077,9.95,63.29,10.00,45.00,9.91,51.08
7526586,9.94,46.65,10.00,45.00,9.91,51.08
7527095,9.98,35.25,10.00,45.00,9.91,51.08
7527604,9.99,52.08,10.00,45.00,9.91,51.08
7528104,10.00,50.46,10.00,45.00,9.91,51.08
7528605,10.03,49.40,10.00,45.00,9.91,51.08
7529105,10.03,57.46,10.00,45.00,9.91,51.08
7529605,10.02,40.42,10.00,45.00,9.91,51.08
7530114,10.02,48.68,10.00,45.00,9.91,51.08
7530614,10.03,68.36,10.00,45.00,9.91,51.08
7531124,10.02,44.38,10.00,45.00,9.91,51.08
7531633,9.98,73.16,10.00,45.00,9.91,51.08
7532142,9.95,62.41,10.00,45.00,9.91,51.08
7532651,9.95,55.11,10.00,45.00,9.91,51.08
7533160,9.97,54.58,10.00,45.00,9.91,51.08
7533659,9.97,31.99,10.00,45.00,9.91,51.08
7534169,9.98,40.77,10.00,45.00,9.91,51.08
7534671,9.99,46.41,10.00,45.00,9.91,51.08
7535180,10.00,64.83,10.00,45.00,9.91,51.08
7535680,9.99,60.06,10.00,45.00,9.91,51.08
7536189,9.98,52.47,10.00,45.00,9.91,51.08
7536698,9.94,70.27,10.00,45.00,9.91,51.08
7537207,9.93,64.99,10.00,45.00,9.91,51.08
7537716,9.92,55.70,10.00,45.00,9.91,51.08
7538216,9.96,60.85,10.00,45.00,9.91,51.08
7538725,9.94,62.61,10.00,45.00,9.91,51.08
