time,pv,cv,sp,kp
4013081,50.07,0.0,50.0,150.0
4013604,49.93,10.88,50.0,150.0
4014127,49.81,28.06,50.0,150.0
4014650,49.75,38.22,50.0,150.0
4015173,49.63,56.19,50.0,150.0
4015698,49.53,70.25,50.0,150.0
4016220,49.41,88.22,50.0,150.0
4016744,49.33,100.0,50.0,150.0
4017267,49.25,100.0,50.0,150.0
4017790,49.16,100.0,50.0,150.0
4018313,49.21,100.0,50.0,150.0
4018836,49.37,94.47,50.0,150.0
4019359,49.53,70.25,50.0,150.0
4019882,49.75,37.44,50.0,150.0
4020405,49.95,6.97,50.0,150.0
4020927,50.03,0.0,50.0,150.0
4021450,50.09,0.0,50.0,150.0
4021974,50.08,0.0,50.0,150.0
4022498,50.03,0.0,50.0,150.0
4023021,49.91,13.22,50.0,150.0
4023547,49.82,26.5,50.0,150.0
4024070,49.7,44.47,50.0,150.0
4024593,49.63,55.41,50.0,150.0
4025116,49.53,71.03,50.0,150.0
4025640,49.43,85.1,50.0,150.0
4026162,49.33,99.94,50.0,150.0
4026685,49.25,100.0,50.0,150.0
4027208,49.15,100.0,50.0,150.0
4027731,49.22,100.0,50.0,150.0
4028254,49.43,85.88,50.0,150.0
4028777,49.59,60.88,50.0,150.0
4029300,49.83,25.72,50.0,150.0
4029823,49.95,7.75,50.0,150.0
4030346,50.02,0.0,50.0,150.0
4030869,50.08,0.0,50.0,150.0
4031394,50.01,0.0,50.0,150.0
4031917,49.96,6.19,50.0,150.0
4032441,49.83,24.94,50.0,150.0
4032963,49.73,40.56,50.0,150.0
4033486,49.58,63.22,50.0,150.0
4034009,49.53,70.25,50.0,150.0
4034532,49.42,87.44,50.0,150.0
4035055,49.33,99.94,50.0,150.0
4035579,49.22,100.0,50.0,150.0
4036102,49.11,100.0,50.0,150.0
4036625,49.2,100.0,50.0,150.0
4037148,49.31,100.0,50.0,150.0
4037671,49.56,65.56,50.0,150.0
4038194,49.86,20.25,50.0,150.0
4038716,50.03,0.0,50.0,150.0
4039242,50.16,0.0,50.0,150.0
4039764,50.26,0.0,50.0,150.0
4040287,50.26,0.0,50.0,150.0
4040810,50.21,0.0,50.0,150.0
4041333,50.12,0.0,50.0,150.0
4041857,50.02,0.0,50.0,150.0
4042380,49.88,18.69,50.0,150.0
4042903,49.76,36.66,50.0,150.0
4043426,49.65,52.28,50.0,150.0
4043948,49.57,64.78,50.0,150.0
4044471,49.47,79.63,50.0,150.0
4044995,49.4,90.57,50.0,150.0
4045517,49.29,100.0,50.0,150.0
4046040,49.21,100.0,50.0,150.0
4046563,49.19,100.0,50.0,150.0
4047088,49.22,100.0,50.0,150.0
4047611,49.42,86.66,50.0,150.0
4048135,49.65,53.06,50.0,150.0
4048658,49.84,24.16,50.0,150.0
4049181,50.01,0.0,50.0,150.0
4049704,50.06,0.0,50.0,150.0
4050227,50.14,0.0,50.0,150.0
4050750,50.09,0.0,50.0,150.0
4051273,50.02,0.0,50.0,150.0
4051796,49.93,10.88,50.0,150.0
4052318,49.8,29.63,50.0,150.0
4052841,49.7,44.47,50.0,150.0
4053364,49.54,68.69,50.0,150.0
4053887,49.53,71.03,50.0,150.0
4054410,49.43,85.88,50.0,150.0
4054935,49.32,100.0,50.0,150.0
4055458,49.25,100.0,50.0,150.0
4055981,49.11,100.0,50.0,150.0
4056504,49.24,100.0,50.0,150.0
4057027,49.37,94.47,50.0,150.0
4057550,49.57,64.0,50.0,150.0
4058073,49.83,24.94,50.0,150.0
4058596,50.01,0.0,50.0,150.0
4059119,50.07,0.0,50.0,150.0
4059642,50.15,0.0,50.0,150.0
4060165,50.15,0.0,50.0,150.0
4060688,50.1,0.0,50.0,150.0
4061211,50.01,0.0,50.0,150.0
4061733,49.89,16.35,50.0,150.0
4062257,49.77,35.1,50.0,150.0
4062787,49.64,53.85,50.0,150.0
4063310,49.59,60.88,50.0,150.0
4063833,49.48,78.06,50.0,150.0
4064355,49.39,91.35,50.0,150.0
4064878,49.29,100.0,50.0,150.0
4065402,49.19,100.0,50.0,150.0
4065925,49.14,100.0,50.0,150.0
4066448,49.33,99.94,50.0,150.0
4066971,49.4,89.78,50.0,150.0
4067494,49.65,53.06,50.0,150.0
4068017,49.88,18.69,50.0,150.0
4068540,50.03,0.0,50.0,150.0
4069062,50.11,0.0,50.0,150.0
4069585,50.17,0.0,50.0,150.0
4070109,50.13,0.0,50.0,150.0
4070634,50.07,0.0,50.0,150.0
4071157,49.99,1.5,50.0,150.0
4071680,49.88,18.69,50.0,150.0
4072202,49.73,39.78,50.0,150.0
4072726,49.63,55.41,50.0,150.0
4073249,49.61,57.75,50.0,150.0
4073773,49.45,81.97,50.0,150.0
4074296,49.35,96.82,50.0,150.0
4074819,49.26,100.0,50.0,150.0
4075342,49.16,100.0,50.0,150.0
4075865,49.21,100.0,50.0,150.0
4076388,49.27,100.0,50.0,150.0
4076912,49.47,79.63,50.0,150.0
4077435,49.68,48.38,50.0,150.0
4077958,49.85,21.81,50.0,150.0
4078483,49.98,3.06,50.0,150.0
4079007,50.02,0.0,50.0,150.0
4079530,50.05,0.0,50.0,150.0
4080053,50.04,0.0,50.0,150.0
4080576,49.94,8.53,50.0,150.0
4081099,49.85,21.81,50.0,150.0
4081622,49.7,45.25,50.0,150.0
4082145,49.59,61.66,50.0,150.0
4082668,49.51,74.16,50.0,150.0
4083191,49.43,85.1,50.0,150.0
4083714,49.35,97.6,50.0,150.0
4084237,49.26,100.0,50.0,150.0
4084760,49.18,100.0,50.0,150.0
4085283,49.3,100.0,50.0,150.0
4085806,49.44,84.32,50.0,150.0
4086330,49.54,69.47,50.0,150.0
4086855,49.83,24.94,50.0,150.0
4087378,49.95,6.97,50.0,150.0
4087901,50.04,0.0,50.0,150.0
4088425,50.09,0.0,50.0,150.0
4088947,50.02,0.0,50.0,150.0
4089470,50.0,0.0,50.0,150.0
4089993,49.89,17.13,50.0,150.0
4090516,49.77,34.31,50.0,150.0
4091040,49.66,50.72,50.0,150.0
4091563,49.52,72.6,50.0,150.0
4092085,49.44,84.32,50.0,150.0
4092608,49.36,95.25,50.0,150.0
4093131,49.29,100.0,50.0,150.0
4093654,49.15,100.0,50.0,150.0
4094178,49.26,100.0,50.0,150.0
4094704,49.46,81.19,50.0,150.0
4095227,49.61,58.53,50.0,150.0
4095750,49.81,28.06,50.0,150.0
4096273,49.85,22.6,50.0,150.0
4096796,49.97,4.63,50.0,150.0
4097319,50.0,0.72,50.0,150.0
4097842,49.94,8.53,50.0,150.0
4098365,49.84,23.38,50.0,150.0
4098889,49.71,43.69,50.0,150.0
4099412,49.64,53.85,50.0,150.0
4099935,49.54,69.47,50.0,150.0
4100458,49.44,83.53,50.0,150.0
4100981,49.33,99.94,50.0,150.0
4101504,49.26,100.0,50.0,150.0
4102028,49.17,100.0,50.0,150.0
4102553,49.25,100.0,50.0,150.0
4103076,49.38,92.91,50.0,150.0
4103600,49.59,60.88,50.0,150.0
4104123,49.81,28.85,50.0,150.0
4104646,50.0,0.72,50.0,150.0
4105169,50.14,0.0,50.0,150.0
4105692,50.19,0.0,50.0,150.0
4106216,50.19,0.0,50.0,150.0
4106739,50.13,0.0,50.0,150.0
4107263,49.98,2.28,50.0,150.0
4107786,49.87,19.47,50.0,150.0
4108309,49.74,39.0,50.0,150.0
4108832,49.62,56.97,50.0,150.0
4109355,49.57,64.78,50.0,150.0
4109878,49.47,78.85,50.0,150.0
4110404,49.38,93.69,50.0,150.0
4110928,49.28,100.0,50.0,150.0
4111451,49.15,100.0,50.0,150.0
4111974,49.15,100.0,50.0,150.0
4112497,49.25,100.0,50.0,150.0
4113021,49.45,81.97,50.0,150.0
4113544,49.73,39.78,50.0,150.0
4114067,49.98,2.28,50.0,150.0
4114590,50.11,0.0,50.0,150.0
4115113,50.15,0.0,50.0,150.0
4115636,50.16,0.0,50.0,150.0
4116159,50.11,0.0,50.0,150.0
4116682,50.05,0.0,50.0,150.0
4117205,49.91,14.0,50.0,150.0
4117728,49.8,29.63,50.0,150.0
4118253,49.66,50.72,50.0,150.0
4118777,49.55,67.91,50.0,150.0
4119299,49.5,74.94,50.0,150.0
4119822,49.38,92.91,50.0,150.0
4120345,49.3,100.0,50.0,150.0
4120867,49.22,100.0,50.0,150.0
4121391,49.13,100.0,50.0,150.0
4121914,49.33,100.0,50.0,150.0
4122437,49.42,87.44,50.0,150.0
4122960,49.68,47.6,50.0,150.0
4123483,49.96,6.19,50.0,150.0
4124006,50.1,0.0,50.0,150.0
4124528,50.17,0.0,50.0,150.0
4125052,50.2,0.0,50.0,150.0
4125574,50.18,0.0,50.0,150.0
4126104,50.06,0.0,50.0,150.0
4126627,49.96,6.19,50.0,150.0
4127151,49.86,21.03,50.0,150.0
4127674,49.7,45.25,50.0,150.0
4128197,49.58,63.22,50.0,150.0
4128720,49.52,72.6,50.0,150.0
4129243,49.42,86.66,50.0,150.0
4129766,49.31,100.0,50.0,150.0
4130288,49.25,100.0,50.0,150.0
4130811,49.15,100.0,50.0,150.0
4131334,49.31,100.0,50.0,150.0
4131857,49.56,66.35,50.0,150.0
4132380,49.63,55.41,50.0,150.0
4132903,49.75,37.44,50.0,150.0
4133426,49.89,16.35,50.0,150.0
4133951,50.01,0.0,50.0,150.0
4134474,50.0,0.72,50.0,150.0
4134997,49.92,12.44,50.0,150.0
4135521,49.88,18.69,50.0,150.0
4136043,49.75,37.44,50.0,150.0
4136566,49.63,55.41,50.0,150.0
4137089,49.53,71.03,50.0,150.0
4137612,49.39,92.13,50.0,150.0
4138136,49.31,100.0,50.0,150.0
4138659,49.26,100.0,50.0,150.0
4139182,49.21,100.0,50.0,150.0
4139705,49.31,100.0,50.0,150.0
4140228,49.45,82.75,50.0,150.0
4140752,49.68,47.6,50.0,150.0
4141275,49.88,18.69,50.0,150.0
4141801,49.94,9.31,50.0,150.0
4142324,50.04,0.0,50.0,150.0
4142847,50.04,0.0,50.0,150.0
4143370,49.98,2.28,50.0,150.0
4143893,49.93,10.1,50.0,150.0
4144416,49.81,28.06,50.0,150.0
4144939,49.67,49.94,50.0,150.0
4145462,49.59,60.88,50.0,150.0
4145985,49.48,77.28,50.0,150.0
4146509,49.43,85.88,50.0,150.0
4147032,49.3,100.0,50.0,150.0
4147556,49.23,100.0,50.0,150.0
4148079,49.17,100.0,50.0,150.0
4148602,49.26,100.0,50.0,150.0
4149125,49.52,72.6,50.0,150.0
4149651,49.72,41.35,50.0,150.0
4150174,49.97,4.63,50.0,150.0
4150697,50.1,0.0,50.0,150.0
4151220,50.15,0.0,50.0,150.0
4151744,50.14,0.0,50.0,150.0
4152267,50.08,0.0,50.0,150.0
4152790,49.98,2.28,50.0,150.0
4153313,49.85,22.6,50.0,150.0
4153836,49.73,40.56,50.0,150.0
4154359,49.61,58.53,50.0,150.0
4154882,49.55,67.91,50.0,150.0
4155405,49.48,78.06,50.0,150.0
4155928,49.32,100.0,50.0,150.0
4156451,49.26,100.0,50.0,150.0
4156974,49.15,100.0,50.0,150.0
4157500,49.14,100.0,50.0,150.0
4158023,49.34,98.38,50.0,150.0
4158546,49.45,81.97,50.0,150.0
4159070,49.68,48.38,50.0,150.0
4159592,49.89,17.13,50.0,150.0
4160115,50.04,0.0,50.0,150.0
4160638,50.18,0.0,50.0,150.0
4161162,50.17,0.0,50.0,150.0
4161685,50.13,0.0,50.0,150.0
4162208,50.04,0.0,50.0,150.0
4162731,49.93,10.88,50.0,150.0
4163253,49.8,30.41,50.0,150.0
4163776,49.71,43.69,50.0,150.0
4164299,49.58,63.22,50.0,150.0
4164823,49.52,72.6,50.0,150.0
4165346,49.45,81.97,50.0,150.0
4165872,49.33,100.0,50.0,150.0
4166395,49.25,100.0,50.0,150.0
4166918,49.11,100.0,50.0,150.0
4167441,49.2,100.0,50.0,150.0
4167964,49.36,95.25,50.0,150.0
4168487,49.59,60.88,50.0,150.0
4169010,49.77,35.1,50.0,150.0
4169533,49.93,10.1,50.0,150.0
4170056,50.08,0.0,50.0,150.0
4170579,50.16,0.0,50.0,150.0
4171102,50.14,0.0,50.0,150.0
4171625,50.1,0.0,50.0,150.0
4172148,50.01,0.0,50.0,150.0
4172671,49.89,16.35,50.0,150.0
4173195,49.76,35.88,50.0,150.0
4173720,49.63,55.41,50.0,150.0
4174243,49.54,69.47,50.0,150.0
4174767,49.49,76.5,50.0,150.0
4175290,49.39,92.13,50.0,150.0
4175814,49.27,100.0,50.0,150.0
4176337,49.17,100.0,50.0,150.0
4176860,49.19,100.0,50.0,150.0
4177383,49.38,93.69,50.0,150.0
4177906,49.5,74.94,50.0,150.0
4178429,49.68,47.6,50.0,150.0
4178952,49.91,13.22,50.0,150.0
4179475,50.07,0.0,50.0,150.0
4179998,50.11,0.0,50.0,150.0
4180522,50.08,0.0,50.0,150.0
4181044,50.04,0.0,50.0,150.0
4181569,49.94,8.53,50.0,150.0
4182092,49.81,28.06,50.0,150.0
4182615,49.68,48.38,50.0,150.0
4183138,49.56,65.56,50.0,150.0
4183660,49.44,84.32,50.0,150.0
4184183,49.35,96.82,50.0,150.0
4184707,49.31,100.0,50.0,150.0
4185229,49.25,100.0,50.0,150.0
4185752,49.15,100.0,50.0,150.0
4186275,49.31,100.0,50.0,150.0
4186798,49.57,64.78,50.0,150.0
4187321,49.77,34.31,50.0,150.0
4187844,49.87,19.47,50.0,150.0
4188367,50.08,0.0,50.0,150.0
4188890,50.21,0.0,50.0,150.0
4189419,50.18,0.0,50.0,150.0
4189942,50.11,0.0,50.0,150.0
4190465,49.99,1.5,50.0,150.0
4190987,49.93,10.88,50.0,150.0
4191510,49.81,28.06,50.0,150.0
4192033,49.68,48.38,50.0,150.0
4192556,49.55,67.13,50.0,150.0
4193079,49.46,80.41,50.0,150.0
4193602,49.38,93.69,50.0,150.0
4194124,49.33,100.0,50.0,150.0
4194647,49.26,100.0,50.0,150.0
4195169,49.11,100.0,50.0,150.0
4195693,49.25,100.0,50.0,150.0
4196215,49.52,71.82,50.0,150.0
4196738,49.79,31.19,50.0,150.0
4197264,49.95,6.97,50.0,150.0
4197786,50.02,0.0,50.0,150.0
4198310,50.1,0.0,50.0,150.0
4198832,50.1,0.0,50.0,150.0
4199356,50.01,0.0,50.0,150.0
4199878,49.91,14.0,50.0,150.0
4200401,49.79,31.97,50.0,150.0
4200924,49.7,44.47,50.0,150.0
4201447,49.59,61.66,50.0,150.0
4201970,49.5,75.72,50.0,150.0
4202493,49.42,86.66,50.0,150.0
4203016,49.31,100.0,50.0,150.0
4203539,49.24,100.0,50.0,150.0
4204062,49.23,100.0,50.0,150.0
4204585,49.32,100.0,50.0,150.0
4205110,49.45,81.97,50.0,150.0
4205633,49.67,49.94,50.0,150.0
4206156,49.97,4.63,50.0,150.0
4206679,50.11,0.0,50.0,150.0
4207202,50.14,0.0,50.0,150.0
4207725,50.15,0.0,50.0,150.0
4208248,50.1,0.0,50.0,150.0
4208771,49.98,3.06,50.0,150.0
4209293,49.86,21.03,50.0,150.0
4209816,49.75,38.22,50.0,150.0
4210339,49.66,51.5,50.0,150.0
4210862,49.54,68.69,50.0,150.0
4211385,49.45,81.97,50.0,150.0
4211909,49.33,99.94,50.0,150.0
4212431,49.27,100.0,50.0,150.0
4212957,49.17,100.0,50.0,150.0
4213480,49.22,100.0,50.0,150.0
4214002,49.3,100.0,50.0,150.0
4214525,49.47,78.85,50.0,150.0
4215048,49.71,42.91,50.0,150.0
4215572,49.97,4.63,50.0,150.0
4216094,50.11,0.0,50.0,150.0
4216617,50.17,0.0,50.0,150.0
4217140,50.16,0.0,50.0,150.0
4217663,50.1,0.0,50.0,150.0
4218186,50.03,0.0,50.0,150.0
4218709,49.9,15.56,50.0,150.0
4219232,49.79,31.97,50.0,150.0
4219755,49.66,50.72,50.0,150.0
4220278,49.59,60.88,50.0,150.0
4220804,49.51,74.16,50.0,150.0
4221326,49.39,92.13,50.0,150.0
4221850,49.3,100.0,50.0,150.0
4222373,49.23,100.0,50.0,150.0
4222896,49.14,100.0,50.0,150.0
4223419,49.2,100.0,50.0,150.0
4223941,49.35,97.6,50.0,150.0
4224465,49.68,48.38,50.0,150.0
4224988,49.85,21.81,50.0,150.0
4225510,50.07,0.0,50.0,150.0
4226033,50.23,0.0,50.0,150.0
4226556,50.31,0.0,50.0,150.0
4227080,50.26,0.0,50.0,150.0
4227602,50.19,0.0,50.0,150.0
4228125,50.09,0.0,50.0,150.0
4228651,49.98,2.28,50.0,150.0
4229173,49.86,20.25,50.0,150.0
4229696,49.76,35.88,50.0,150.0
4230219,49.68,48.38,50.0,150.0
4230742,49.57,64.0,50.0,150.0
4231264,49.47,79.63,50.0,150.0
4231788,49.35,97.6,50.0,150.0
4232310,49.26,100.0,50.0,150.0
4232834,49.14,100.0,50.0,150.0
4233356,49.16,100.0,50.0,150.0
4233879,49.3,100.0,50.0,150.0
4234402,49.47,79.63,50.0,150.0
4234925,49.74,39.0,50.0,150.0
4235448,49.91,14.0,50.0,150.0
4235972,50.01,0.0,50.0,150.0
4236497,50.05,0.0,50.0,150.0
4237020,50.06,0.0,50.0,150.0
4237543,50.01,0.0,50.0,150.0
4238066,49.93,10.1,50.0,150.0
4238617,49.82,27.28,50.0,150.0
4239140,49.69,46.81,50.0,150.0
4239664,49.56,65.56,50.0,150.0
4240187,49.52,72.6,50.0,150.0
4240710,49.44,84.32,50.0,150.0
4241233,49.32,100.0,50.0,150.0
4241756,49.25,100.0,50.0,150.0
4242279,49.11,100.0,50.0,150.0
4242802,49.29,100.0,50.0,150.0
4243325,49.41,89.0,50.0,150.0
4243847,49.62,56.97,50.0,150.0
4244373,49.84,24.16,50.0,150.0
4244896,50.0,0.72,50.0,150.0
4245418,50.12,0.0,50.0,150.0
4245942,50.16,0.0,50.0,150.0
4246464,50.12,0.0,50.0,150.0
4246987,50.07,0.0,50.0,150.0
4247511,49.96,5.41,50.0,150.0
4248033,49.84,24.16,50.0,150.0
4248556,49.71,43.69,50.0,150.0
4249079,49.6,60.1,50.0,150.0
4249601,49.47,79.63,50.0,150.0
4250125,49.42,86.66,50.0,150.0
4250647,49.33,100.0,50.0,150.0
4251170,49.23,100.0,50.0,150.0
4251694,49.16,100.0,50.0,150.0
4252217,49.29,100.0,50.0,150.0
4252746,49.52,71.82,50.0,150.0
4253268,49.64,53.85,50.0,150.0
4253791,49.86,20.25,50.0,150.0
4254313,49.99,1.5,50.0,150.0
4254836,50.04,0.0,50.0,150.0
4255359,50.04,0.0,50.0,150.0
4255881,50.0,0.72,50.0,150.0
4256404,49.93,10.1,50.0,150.0
4256926,49.83,24.94,50.0,150.0
4257449,49.71,43.69,50.0,150.0
4257972,49.56,66.35,50.0,150.0
4258495,49.46,80.41,50.0,150.0
4259017,49.38,92.91,50.0,150.0
4259540,49.31,100.0,50.0,150.0
4260063,49.23,100.0,50.0,150.0
4260588,49.16,100.0,50.0,150.0
4261110,49.27,100.0,50.0,150.0
4261633,49.52,71.82,50.0,150.0
4262156,49.8,30.41,50.0,150.0
4262679,49.98,2.28,50.0,150.0
4263202,50.07,0.0,50.0,150.0
4263724,50.13,0.0,50.0,150.0
4264247,50.11,0.0,50.0,150.0
4264770,50.06,0.0,50.0,150.0
4265293,49.99,1.5,50.0,150.0
4265816,49.85,21.81,50.0,150.0
4266339,49.8,30.41,50.0,150.0
4266863,49.67,49.16,50.0,150.0
4267385,49.56,66.35,50.0,150.0
4267908,49.42,86.66,50.0,150.0
4268434,49.33,99.94,50.0,150.0
4268957,49.27,100.0,50.0,150.0
4269479,49.21,100.0,50.0,150.0
4270002,49.13,100.0,50.0,150.0
4270526,49.36,96.03,50.0,150.0
4271048,49.6,59.32,50.0,150.0
4271571,49.83,25.72,50.0,150.0
4272094,49.96,5.41,50.0,150.0
4272617,50.02,0.0,50.0,150.0
4273140,50.05,0.0,50.0,150.0
4273663,50.06,0.0,50.0,150.0
4274186,50.01,0.0,50.0,150.0
4274710,49.88,17.91,50.0,150.0
4275233,49.79,31.97,50.0,150.0
4275756,49.65,53.06,50.0,150.0
4276281,49.58,63.22,50.0,150.0
4276804,49.46,81.19,50.0,150.0
4277327,49.39,91.35,50.0,150.0
4277850,49.27,100.0,50.0,150.0
4278373,49.18,100.0,50.0,150.0
4278896,49.17,100.0,50.0,150.0
4279419,49.23,100.0,50.0,150.0
4279943,49.44,84.32,50.0,150.0
4280466,49.66,51.5,50.0,150.0
4280989,49.92,12.44,50.0,150.0
4281512,50.07,0.0,50.0,150.0
4282035,50.15,0.0,50.0,150.0
4282558,50.16,0.0,50.0,150.0
4283082,50.15,0.0,50.0,150.0
4283605,50.05,0.0,50.0,150.0
4284130,49.94,8.53,50.0,150.0
4284654,49.81,28.06,50.0,150.0
4285177,49.68,47.6,50.0,150.0
4285700,49.63,55.41,50.0,150.0
4286223,49.5,74.94,50.0,150.0
4286746,49.44,84.32,50.0,150.0
4287269,49.32,100.0,50.0,150.0
4287793,49.24,100.0,50.0,150.0
4288316,49.13,100.0,50.0,150.0
4288839,49.26,100.0,50.0,150.0
4289363,49.38,93.69,50.0,150.0
4289886,49.58,62.44,50.0,150.0
4290409,49.81,28.06,50.0,150.0
4290932,50.07,0.0,50.0,150.0
4291455,50.11,0.0,50.0,150.0
4291981,50.16,0.0,50.0,150.0
4292504,50.14,0.0,50.0,150.0
4293027,50.03,0.0,50.0,150.0
4293550,49.96,5.41,50.0,150.0
4294073,49.84,23.38,50.0,150.0
4294596,49.73,40.56,50.0,150.0
4295120,49.61,58.53,50.0,150.0
4295643,49.55,67.91,50.0,150.0
4296167,49.45,81.97,50.0,150.0
4296690,49.32,100.0,50.0,150.0
4297213,49.28,100.0,50.0,150.0
4297737,49.17,100.0,50.0,150.0
4298260,49.22,100.0,50.0,150.0
4298783,49.34,98.38,50.0,150.0
4299307,49.6,60.1,50.0,150.0
4299832,49.77,35.1,50.0,150.0
4300356,49.94,8.53,50.0,150.0
4300880,50.05,0.0,50.0,150.0
4301403,50.17,0.0,50.0,150.0
4301926,50.15,0.0,50.0,150.0
4302449,50.09,0.0,50.0,150.0
4302972,50.03,0.0,50.0,150.0
4303494,49.93,10.88,50.0,150.0
4304017,49.79,31.19,50.0,150.0
4304540,49.67,49.16,50.0,150.0
4305063,49.56,66.35,50.0,150.0
4305587,49.49,76.5,50.0,150.0
4306110,49.4,90.57,50.0,150.0
4306633,49.29,100.0,50.0,150.0
4307156,49.21,100.0,50.0,150.0
4307681,49.16,100.0,50.0,150.0
4308204,49.25,100.0,50.0,150.0
4308726,49.36,95.25,50.0,150.0
4309249,49.6,60.1,50.0,150.0
4309772,49.85,22.6,50.0,150.0
4310295,50.03,0.0,50.0,150.0
4310818,50.22,0.0,50.0,150.0
4311340,50.23,0.0,50.0,150.0
4311863,50.25,0.0,50.0,150.0
4312386,50.19,0.0,50.0,150.0
4312909,50.08,0.0,50.0,150.0
4313432,49.98,2.28,50.0,150.0
4313956,49.85,22.6,50.0,150.0
4314479,49.71,43.69,50.0,150.0
4315002,49.59,60.88,50.0,150.0
4315531,49.54,68.69,50.0,150.0
4316054,49.45,82.75,50.0,150.0
4316576,49.32,100.0,50.0,150.0
4317099,49.24,100.0,50.0,150.0
4317622,49.13,100.0,50.0,150.0
4318145,49.2,100.0,50.0,150.0
4318668,49.28,100.0,50.0,150.0
4319191,49.53,71.03,50.0,150.0
4319714,49.79,31.97,50.0,150.0
4320237,50.01,0.0,50.0,150.0
4320760,50.11,0.0,50.0,150.0
4321283,50.2,0.0,50.0,150.0
4321806,50.19,0.0,50.0,150.0
4322328,50.15,0.0,50.0,150.0
4322851,50.06,0.0,50.0,150.0
4323374,49.93,10.1,50.0,150.0
4323899,49.83,25.72,50.0,150.0
4324422,49.69,46.03,50.0,150.0
4324945,49.63,56.19,50.0,150.0
4325468,49.52,71.82,50.0,150.0
4325991,49.43,85.88,50.0,150.0
4326515,49.32,100.0,50.0,150.0
4327037,49.2,100.0,50.0,150.0
4327560,49.07,100.0,50.0,150.0
4328083,49.2,100.0,50.0,150.0
4328606,49.31,100.0,50.0,150.0
4329129,49.51,73.38,50.0,150.0
4329653,49.77,34.31,50.0,150.0
4330176,50.07,0.0,50.0,150.0
4330699,50.19,0.0,50.0,150.0
4331222,50.24,0.0,50.0,150.0
4331747,50.22,0.0,50.0,150.0
4332271,50.16,0.0,50.0,150.0
4332794,50.06,0.0,50.0,150.0
4333317,49.95,7.75,50.0,150.0
4333840,49.84,23.38,50.0,150.0
4334364,49.72,42.13,50.0,150.0
4334886,49.64,54.63,50.0,150.0
4335410,49.53,71.03,50.0,150.0
4335933,49.42,87.44,50.0,150.0
4336456,49.31,100.0,50.0,150.0
4336979,49.24,100.0,50.0,150.0
4337502,49.19,100.0,50.0,150.0
4338025,49.26,100.0,50.0,150.0
4338548,49.38,92.91,50.0,150.0
4339071,49.56,65.56,50.0,150.0
4339596,49.79,31.97,50.0,150.0
4340119,49.92,11.66,50.0,150.0
4340642,50.0,0.72,50.0,150.0
4341164,50.09,0.0,50.0,150.0
4341687,50.09,0.0,50.0,150.0
4342210,50.02,0.0,50.0,150.0
4342733,49.91,13.22,50.0,150.0
4343256,49.81,28.06,50.0,150.0
4343779,49.65,53.06,50.0,150.0
4344302,49.53,71.03,50.0,150.0
4344825,49.48,78.06,50.0,150.0
4345349,49.39,92.13,50.0,150.0
4345871,49.28,100.0,50.0,150.0
4346394,49.18,100.0,50.0,150.0
4346918,49.19,100.0,50.0,150.0
4347443,49.37,94.47,50.0,150.0
4347966,49.5,74.94,50.0,150.0
4348489,49.76,35.88,50.0,150.0
4349012,49.92,12.44,50.0,150.0
4349535,50.07,0.0,50.0,150.0
4350058,50.15,0.0,50.0,150.0
4350580,50.11,0.0,50.0,150.0
4351104,50.07,0.0,50.0,150.0
4351627,49.96,6.19,50.0,150.0
4352150,49.82,27.28,50.0,150.0
4352673,49.69,46.81,50.0,150.0
4353196,49.56,66.35,50.0,150.0
4353718,49.44,84.32,50.0,150.0
4354242,49.39,91.35,50.0,150.0
4354765,49.32,100.0,50.0,150.0
4355290,49.27,100.0,50.0,150.0
4355813,49.17,100.0,50.0,150.0
4356336,49.29,100.0,50.0,150.0
4356859,49.5,75.72,50.0,150.0
4357381,49.71,42.91,50.0,150.0
4357904,49.83,25.72,50.0,150.0
4358427,50.05,0.0,50.0,150.0
4358950,50.16,0.0,50.0,150.0
4359473,50.13,0.0,50.0,150.0
4359996,50.05,0.0,50.0,150.0
4360519,49.94,9.31,50.0,150.0
4361042,49.89,17.13,50.0,150.0
4361566,49.76,36.66,50.0,150.0
4362089,49.63,55.41,50.0,150.0
4362612,49.53,71.03,50.0,150.0
4363137,49.43,85.1,50.0,150.0
4363660,49.31,100.0,50.0,150.0
4364183,49.31,100.0,50.0,150.0
4364706,49.19,100.0,50.0,150.0
4365229,49.22,100.0,50.0,150.0
4365752,49.42,87.44,50.0,150.0
4366275,49.6,60.1,50.0,150.0
4366798,49.88,18.69,50.0,150.0
4367321,49.92,11.66,50.0,150.0
4367844,50.03,0.0,50.0,150.0
4368368,50.04,0.0,50.0,150.0
4368891,50.03,0.0,50.0,150.0
4369414,49.93,10.1,50.0,150.0
4369937,49.83,24.94,50.0,150.0
4370460,49.71,43.69,50.0,150.0
4370985,49.61,57.75,50.0,150.0
4371508,49.51,74.16,50.0,150.0
4372032,49.42,87.44,50.0,150.0
4372555,49.32,100.0,50.0,150.0
4373078,49.27,100.0,50.0,150.0
4373600,49.15,100.0,50.0,150.0
4374124,49.2,100.0,50.0,150.0
4374647,49.47,78.85,50.0,150.0
4375170,49.7,45.25,50.0,150.0
4375692,49.92,11.66,50.0,150.0
4376216,50.12,0.0,50.0,150.0
4376739,50.15,0.0,50.0,150.0
4377263,50.13,0.0,50.0,150.0
4377786,50.08,0.0,50.0,150.0
4378309,49.96,6.19,50.0,150.0
