time,pv,cv,sp,kp,ki,kd
14531,10.489,44.73716,10,45,9.91,51.08
14532,10.619,34.70211,10,45,9.91,51.08
14533,10.7438,24.83454,10,45,9.91,51.08
14534,10.7542,22.68376,10,45,9.91,51.08
14535,10.7282,31.75342,10,45,9.91,51.08
14536,10.6242,20.88943,10,45,9.91,51.08
14537,10.5514,50.16824,10,45,9.91,51.08
14538,10.4474,15.01643,10,45,9.91,51.08
14539,10.3174,66.55101,10,45,9.91,51.08
14540,10.2342,24.4388,10,45,9.91,51.08
14541,10.0938,28.81904,10,45,9.91,51.08
14542,9.969002,36.77002,10,45,9.91,51.08
14543,9.8494,42.26263,10,45,9.91,51.08
14544,9.797401,62.19809,10,45,9.91,51.08
14545,9.7038,68.67353,10,45,9.91,51.08
14546,9.584202,72.15298,10,45,9.91,51.08
14547,9.4594,80.33904,10,45,9.91,51.08
14548,9.371002,91.39143,10,45,9.91,51.08
14549,9.292999,96.54529,10,45,9.91,51.08
14550,9.365799,58.44985,10,45,9.91,51.08
14551,9.558201,29.88858,10,45,9.91,51.08
14552,9.766201,24.67143,10,45,9.91,51.08
14553,9.906601,29.21356,10,45,9.91,51.08
14554,10.047,40.20782,10,45,9.91,51.08
14555,10.1302,42.45814,10,45,9.91,51.08
14556,10.2394,55.50811,10,45,9.91,51.08
14557,10.3486,34.61892,10,45,9.91,51.08
14558,10.4058,27.46906,10,45,9.91,51.08
14559,10.4474,63.86185,10,45,9.91,51.08
14560,10.3954,39.01852,10,45,9.91,51.08
14561,10.3538,40.93406,10,45,9.91,51.08
14562,10.2602,52.6777,10,45,9.91,51.08
14563,10.1354,45.29021,10,45,9.91,51.08
14564,10.0366,54.62059,10,45,9.91,51.08
14565,9.922199,54.69818,10,45,9.91,51.08
14566,9.813,95.0364,10,45,9.91,51.08
14567,9.7402,62.3913,10,45,9.91,51.08
14568,9.631001,94.93974,10,45,9.91,51.08
14569,9.620602,79.49532,10,45,9.91,51.08
14570,9.6674,52.0567,10,45,9.91,51.08
14571,9.797401,77.90588,10,45,9.91,51.08
14572,9.901402,82.48008,10,45,9.91,51.08
14573,10.021,66.87976,10,45,9.91,51.08
14574,10.1562,66.53995,10,45,9.91,51.08
14575,10.255,30.0674,10,45,9.91,51.08
14576,10.2758,53.16629,10,45,9.91,51.08
14577,10.3174,44.45523,10,45,9.91,51.08
14578,10.3434,36.51621,10,45,9.91,51.08
14579,10.3642,45.44615,10,45,9.91,51.08
14580,10.3538,47.55307,10,45,9.91,51.08
14581,10.2966,67.47384,10,45,9.91,51.08
14582,10.1874,59.15658,10,45,9.91,51.08
14583,10.073,64.27654,10,45,9.91,51.08
14584,9.994999,52.92793,10,45,9.91,51.08
14585,9.885799,84.19487,10,45,9.91,51.08
14586,9.781799,50.37099,10,45,9.91,51.08
14587,9.714199,50.03725,10,45,9.91,51.08
14588,9.625801,69.52625,10,45,9.91,51.08
14589,9.625801,83.0448,10,45,9.91,51.08
14590,9.6674,76.03864,10,45,9.91,51.08
14591,9.729801,69.63554,10,45,9.91,51.08
14592,9.813,69.43115,10,45,9.91,51.08
14593,9.917,62.85904,10,45,9.91,51.08
14594,9.974201,65.84823,10,45,9.91,51.08
14595,10.0574,47.27194,10,45,9.91,51.08
14596,10.1354,44.40086,10,45,9.91,51.08
14597,10.1718,53.20193,10,45,9.91,51.08
14598,10.177,63.6184,10,45,9.91,51.08
14599,10.1614,37.18206,10,45,9.91,51.08
14600,10.1666,60.32778,10,45,9.91,51.08
14601,10.1874,53.88541,10,45,9.91,51.08
14602,10.229,26.60937,10,45,9.91,51.08
14603,10.2134,34.34691,10,45,9.91,51.08
14604,10.1666,52.12458,10,45,9.91,51.08
14605,10.073,56.77531,10,45,9.91,51.08
14606,9.969002,49.29799,10,45,9.91,51.08
14607,9.906601,63.148,10,45,9.91,51.08
14608,9.859802,59.35238,10,45,9.91,51.08
14609,9.7766,52.48275,10,45,9.91,51.08
14610,9.766201,54.38181,10,45,9.91,51.08
14611,9.781799,74.13352,10,45,9.91,51.08
14612,9.833801,62.78638,10,45,9.91,51.08
14613,9.885799,32.89005,10,45,9.91,51.08
14614,9.989799,27.35223,10,45,9.91,51.08
14615,10.047,66.69491,10,45,9.91,51.08
14616,10.1094,34.2753,10,45,9.91,51.08
14617,10.1926,52.44972,10,45,9.91,51.08
14618,10.1874,40.03458,10,45,9.91,51.08
14619,10.1874,59.78031,10,45,9.91,51.08
14620,10.1354,35.09668,10,45,9.91,51.08
14621,10.0834,47.80973,10,45,9.91,51.08
14622,10.0054,47.81679,10,45,9.91,51.08
14623,9.932602,48.91649,10,45,9.91,51.08
14624,9.8806,67.37714,10,45,9.91,51.08
14625,9.813,51.73294,10,45,9.91,51.08
14626,9.761002,61.33377,10,45,9.91,51.08
14627,9.755802,48.59147,10,45,9.91,51.08
14628,9.823402,58.12688,10,45,9.91,51.08
14629,9.833801,61.4655,10,45,9.91,51.08
14630,9.875401,70.91336,10,45,9.91,51.08
14631,9.943001,47.05431,10,45,9.91,51.08
14632,10.0262,56.71015,10,45,9.91,51.08
14633,10.0522,47.12047,10,45,9.91,51.08
14634,10.0938,70.39791,10,45,9.91,51.08
14635,10.1666,44.95257,10,45,9.91,51.08
14636,10.1406,37.38286,10,45,9.91,51.08
14637,10.151,42.58479,10,45,9.91,51.08
14638,10.1198,48.3179,10,45,9.91,51.08
14639,10.099,56.36794,10,45,9.91,51.08
14640,10.0678,43.69841,10,45,9.91,51.08
14641,10.0522,52.8767,10,45,9.91,51.08
14642,10.0106,65.69481,10,45,9.91,51.08
14643,10.0054,50.19065,10,45,9.91,51.08
14644,9.979401,69.99442,10,45,9.91,51.08
14645,9.994999,53.97358,10,45,9.91,51.08
14646,9.963802,49.60479,10,45,9.91,51.08
14647,9.974201,46.28191,10,45,9.91,51.08
14648,9.974201,46.65403,10,45,9.91,51.08
14649,9.969002,54.7876,10,45,9.91,51.08
14650,9.969002,46.5111,10,45,9.91,51.08
14651,9.974201,49.53582,10,45,9.91,51.08
14652,10.0002,54.51782,10,45,9.91,51.08
14653,10.021,53.33091,10,45,9.91,51.08
14654,10.0366,44.11932,10,45,9.91,51.08
14655,10.0678,56.11623,10,45,9.91,51.08
14656,10.0678,56.42688,10,45,9.91,51.08
14657,10.0418,47.73549,10,45,9.91,51.08
14658,10.047,52.98165,10,45,9.91,51.08
14659,10.0314,39.50323,10,45,9.91,51.08
14660,10.0418,36.66085,10,45,9.91,51.08
14661,10.0366,47.52718,10,45,9.91,51.08
14662,10.0366,58.22797,10,45,9.91,51.08
14663,10.0158,42.38939,10,45,9.91,51.08
14664,10.0106,42.78284,10,45,9.91,51.08
14665,9.989799,32.40828,10,45,9.91,51.08
14666,10.0054,53.88254,10,45,9.91,51.08
14667,10.0002,62.81284,10,45,9.91,51.08
14668,10.0054,46.22206,10,45,9.91,51.08
14669,9.989799,67.93713,10,45,9.91,51.08
14670,10.0158,51.00095,10,45,9.91,51.08
14671,10.0158,51.21331,10,45,9.91,51.08
14672,10.0158,42.23909,10,45,9.91,51.08
14673,10.0002,56.83736,10,45,9.91,51.08
14674,9.974201,60.27822,10,45,9.91,51.08
14675,9.9482,59.74244,10,45,9.91,51.08
14676,9.932602,60.06227,10,45,9.91,51.08
14677,9.958599,48.35751,10,45,9.91,51.08
14678,9.969002,43.22525,10,45,9.91,51.08
14679,9.943001,38.13926,10,45,9.91,51.08
14680,9.969002,51.08601,10,45,9.91,51.08
14681,10.0158,52.12779,10,45,9.91,51.08
14682,10.0106,52.31686,10,45,9.91,51.08
14683,10.0002,40.90034,10,45,9.91,51.08
14684,10.0002,66.68126,10,45,9.91,51.08
14685,10.0054,49.8042,10,45,9.91,51.08
14686,10.0002,38.42432,10,45,9.91,51.08
14687,10.021,50.64426,10,45,9.91,51.08
14688,10.0418,53.79031,10,45,9.91,51.08
14689,10.047,63.67981,10,45,9.91,51.08
14690,10.047,41.69411,10,45,9.91,51.08
14691,10.0574,51.35009,10,45,9.91,51.08
14692,10.0366,41.20675,10,45,9.91,51.08
14693,10.0522,64.67935,10,45,9.91,51.08
14694,10.0366,48.91189,10,45,9.91,51.08
14695,10.0158,65.75356,10,45,9.91,51.08
14696,10.021,57.66964,10,45,9.91,51.08
14697,10.0002,41.90851,10,45,9.91,51.08
14698,10.0054,39.21569,10,45,9.91,51.08
14699,9.963802,56.34758,10,45,9.91,51.08
14700,9.937801,57.90998,10,45,9.91,51.08
14701,9.937801,62.30058,10,45,9.91,51.08
14702,9.922199,60.05133,10,45,9.91,51.08
14703,9.943001,60.14404,10,45,9.91,51.08
14704,9.989799,61.35262,10,45,9.91,51.08
14705,9.963802,35.42985,10,45,9.91,51.08
14706,9.994999,52.84972,10,45,9.91,51.08
14707,9.979401,46.37268,10,45,9.91,51.08
14708,10.021,38.13919,10,45,9.91,51.08
14709,10.0002,56.90554,10,45,9.91,51.08
14710,10.021,50.78526,10,45,9.91,51.08
14711,10.0106,56.99583,10,45,9.91,51.08
14712,10.0106,54.05855,10,45,9.91,51.08
14713,10.0106,53.98964,10,45,9.91,51.08
14714,10.0366,56.03132,10,45,9.91,51.08
14715,10.0262,48.26669,10,45,9.91,51.08
14716,10.0366,36.3211,10,45,9.91,51.08
14717,10.0158,50.15385,10,45,9.91,51.08
14718,10.0262,54.82716,10,45,9.91,51.08
14719,10.0106,58.32526,10,45,9.91,51.08
14720,10.0002,63.54519,10,45,9.91,51.08
14721,9.974201,44.03934,10,45,9.91,51.08
14722,9.974201,49.73571,10,45,9.91,51.08
14723,9.969002,52.53982,10,45,9.91,51.08
14724,9.9482,56.35751,10,45,9.91,51.08
14725,9.943001,57.10336,10,45,9.91,51.08
14726,9.927402,47.17366,10,45,9.91,51.08
14727,9.922199,56.08857,10,45,9.91,51.08
14728,9.969002,52.78421,10,45,9.91,51.08
14729,9.958599,66.55544,10,45,9.91,51.08
14730,9.974201,45.54617,10,45,9.91,51.08
14731,10.0002,48.02891,10,45,9.91,51.08
14732,10.0054,44.14744,10,45,9.91,51.08
14733,10.0002,34.45692,10,45,9.91,51.08
14734,10.0314,49.14816,10,45,9.91,51.08
14735,10.0262,60.84776,10,45,9.91,51.08
14736,10.0054,57.90003,10,45,9.91,51.08
14737,10.0106,44.60441,10,45,9.91,51.08
14738,10.0054,56.18032,10,45,9.91,51.08
14739,10.0054,48.27895,10,45,9.91,51.08
14740,10.0002,37.51286,10,45,9.91,51.08
14741,9.963802,50.35381,10,45,9.91,51.08
14742,9.9846,64.48545,10,45,9.91,51.08
14743,10.0106,32.6786,10,45,9.91,51.08
14744,10.047,57.64936,10,45,9.91,51.08
14745,10.0626,56.76125,10,45,9.91,51.08
14746,10.0626,39.20435,10,45,9.91,51.08
14747,10.073,50.00558,10,45,9.91,51.08
14748,10.073,55.08402,10,45,9.91,51.08
14749,10.0522,60.07795,10,45,9.91,51.08
14750,10.0522,54.73129,10,45,9.91,51.08
14751,10.0106,50.90314,10,45,9.91,51.08
14752,10.0002,51.32887,10,45,9.91,51.08
14753,9.989799,59.70736,10,45,9.91,51.08
14754,9.958599,60.97496,10,45,9.91,51.08
14755,9.9534,48.728,10,45,9.91,51.08
14756,9.937801,46.41286,10,45,9.91,51.08
14757,9.9846,44.73727,10,45,9.91,51.08
14758,9.9846,47.79073,10,45,9.91,51.08
14759,10.0002,29.72611,10,45,9.91,51.08
14760,10.021,62.97022,10,45,9.91,51.08
14761,10.0106,60.52116,10,45,9.91,51.08
14762,10.0054,44.0999,10,45,9.91,51.08
14763,9.979401,53.35816,10,45,9.91,51.08
14764,9.958599,57.60247,10,45,9.91,51.08
14765,9.969002,62.65072,10,45,9.91,51.08
14766,9.974201,50.96016,10,45,9.91,51.08
14767,9.989799,47.35244,10,45,9.91,51.08
14768,9.989799,58.72185,10,45,9.91,51.08
14769,10.0262,58.23017,10,45,9.91,51.08
14770,10.0262,61.85208,10,45,9.91,51.08
14771,10.0106,65.52579,10,45,9.91,51.08
14772,10.0054,49.66244,10,45,9.91,51.08
14773,10.0158,54.66175,10,45,9.91,51.08
14774,10.0314,48.97875,10,45,9.91,51.08
14775,10.0522,61.80849,10,45,9.91,51.08
14776,10.0418,55.48573,10,45,9.91,51.08
14777,10.0314,36.7371,10,45,9.91,51.08
14778,10.0106,59.24455,10,45,9.91,51.08
14779,9.994999,51.72843,10,45,9.91,51.08
14780,10.0158,45.45392,10,45,9.91,51.08
14781,9.979401,46.39183,10,45,9.91,51.08
14782,10.0002,45.90927,10,45,9.91,51.08
14783,10.0054,48.7463,10,45,9.91,51.08
14784,9.989799,45.91213,10,45,9.91,51.08
14785,9.979401,69.59805,10,45,9.91,51.08
14786,9.958599,50.25311,10,45,9.91,51.08
14787,9.9482,76.52261,10,45,9.91,51.08
14788,9.958599,46.43709,10,45,9.91,51.08
14789,9.958599,48.31786,10,45,9.91,51.08
14790,9.9846,51.59498,10,45,9.91,51.08
14791,9.979401,59.6538,10,45,9.91,51.08
14792,9.974201,42.96538,10,45,9.91,51.08
14793,9.989799,59.45723,10,45,9.91,51.08
14794,10.0054,60.03492,10,45,9.91,51.08
14795,10.0314,49.98563,10,45,9.91,51.08
14796,10.0002,56.0083,10,45,9.91,51.08
14797,10.0522,43.75028,10,45,9.91,51.08
14798,10.0574,50.46184,10,45,9.91,51.08
14799,10.0574,34.93397,10,45,9.91,51.08
14800,10.0782,46.09587,10,45,9.91,51.08
14801,10.0522,51.79117,10,45,9.91,51.08
14802,10.047,73.8828,10,45,9.91,51.08
14803,10.0158,50.56132,10,45,9.91,51.08
14804,9.9846,64.96792,10,45,9.91,51.08
14805,9.989799,55.62995,10,45,9.91,51.08
14806,9.974201,59.16883,10,45,9.91,51.08
14807,9.9846,53.57947,10,45,9.91,51.08
14808,9.943001,60.12385,10,45,9.91,51.08
14809,9.969002,48.75718,10,45,9.91,51.08
14810,9.979401,48.24667,10,45,9.91,51.08
14811,10.0054,58.47015,10,45,9.91,51.08
14812,10.0054,63.80181,10,45,9.91,51.08
14813,10.0262,32.07824,10,45,9.91,51.08
14814,10.0366,52.95171,10,45,9.91,51.08
14815,10.0626,46.64307,10,45,9.91,51.08
14816,10.0574,48.94485,10,45,9.91,51.08
14817,10.047,60.21003,10,45,9.91,51.08
14818,10.073,54.64418,10,45,9.91,51.08
14819,10.0418,41.0811,10,45,9.91,51.08
14820,10.0054,60.7163,10,45,9.91,51.08
14821,9.979401,45.26991,10,45,9.91,51.08
14822,9.958599,49.24065,10,45,9.91,51.08
14823,9.958599,60.90303,10,45,9.91,51.08
14824,9.958599,54.24236,10,45,9.91,51.08
14825,9.969002,51.68061,10,45,9.91,51.08
14826,9.9846,55.25866,10,45,9.91,51.08
14827,10.0054,65.883,10,45,9.91,51.08
14828,9.9846,46.85699,10,45,9.91,51.08
14829,9.979401,55.15302,10,45,9.91,51.08
14830,9.958599,53.83537,10,45,9.91,51.08
14831,9.963802,65.6638,10,45,9.91,51.08
14832,9.963802,51.69265,10,45,9.91,51.08
14833,9.989799,44.58756,10,45,9.91,51.08
14834,10.0106,49.64853,10,45,9.91,51.08
14835,10.0158,30.50882,10,45,9.91,51.08
14836,9.979401,55.35613,10,45,9.91,51.08
14837,10.0002,49.32591,10,45,9.91,51.08
14838,10.021,54.25191,10,45,9.91,51.08
14839,10.0106,52.77035,10,45,9.91,51.08
14840,9.989799,55.44263,10,45,9.91,51.08
14841,10.021,66.56106,10,45,9.91,51.08
14842,10.0158,40.69567,10,45,9.91,51.08
14843,10.0106,49.28197,10,45,9.91,51.08
14844,10.0054,57.71644,10,45,9.91,51.08
14845,9.994999,47.09744,10,45,9.91,51.08
14846,10.0262,48.77174,10,45,9.91,51.08
14847,10.021,43.14779,10,45,9.91,51.08
14848,9.979401,63.2316,10,45,9.91,51.08
14849,9.994999,43.73019,10,45,9.91,51.08
14850,9.974201,40.19682,10,45,9.91,51.08
14851,10.0106,56.24155,10,45,9.91,51.08
14852,10.0054,49.56716,10,45,9.91,51.08
14853,10.0314,51.71534,10,45,9.91,51.08
14854,10.0366,42.7221,10,45,9.91,51.08
14855,10.021,56.47699,10,45,9.91,51.08
14856,10.0054,48.96645,10,45,9.91,51.08
14857,9.994999,46.49229,10,45,9.91,51.08
14858,9.9846,50.18563,10,45,9.91,51.08
14859,9.969002,61.31203,10,45,9.91,51.08
14860,9.969002,51.09119,10,45,9.91,51.08
14861,9.958599,54.91918,10,45,9.91,51.08
14862,9.958599,41.44983,10,45,9.91,51.08
14863,9.958599,53.96695,10,45,9.91,51.08
14864,9.979401,54.357,10,45,9.91,51.08
14865,9.969002,54.76458,10,45,9.91,51.08
14866,9.963802,68.94321,10,45,9.91,51.08
14867,9.989799,29.76145,10,45,9.91,51.08
14868,10.0054,50.78219,10,45,9.91,51.08
14869,10.0366,47.09126,10,45,9.91,51.08
14870,10.0626,45.14803,10,45,9.91,51.08
14871,10.0782,47.52938,10,45,9.91,51.08
14872,10.0678,41.14672,10,45,9.91,51.08
14873,10.0626,48.95601,10,45,9.91,51.08
14874,10.0626,46.40697,10,45,9.91,51.08
14875,10.021,52.87251,10,45,9.91,51.08
14876,10.0262,39.67445,10,45,9.91,51.08
14877,9.994999,35.30597,10,45,9.91,51.08
14878,10.0002,54.36759,10,45,9.91,51.08
14879,9.937801,69.426,10,45,9.91,51.08
14880,9.922199,52.87513,10,45,9.91,51.08
14881,9.9482,49.80937,10,45,9.91,51.08
14882,9.922199,61.24058,10,45,9.91,51.08
14883,9.937801,58.56318,10,45,9.91,51.08
14884,9.958599,38.57851,10,45,9.91,51.08
14885,9.958599,66.03329,10,45,9.91,51.08
14886,9.994999,53.85204,10,45,9.91,51.08
14887,10.0002,52.64988,10,45,9.91,51.08
14888,10.0262,61.20948,10,45,9.91,51.08
14889,10.0522,48.54547,10,45,9.91,51.08
14890,10.073,50.9449,10,45,9.91,51.08
14891,10.0574,55.22824,10,45,9.91,51.08
14892,10.0626,57.28146,10,45,9.91,51.08
14893,10.0678,49.9604,10,45,9.91,51.08
14894,10.047,55.49984,10,45,9.91,51.08
14895,10.0158,58.89228,10,45,9.91,51.08
14896,10.0262,44.95617,10,45,9.91,51.08
14897,10.0262,38.81557,10,45,9.91,51.08
14898,10.0366,50.2728,10,45,9.91,51.08
14899,10.0366,61.23524,10,45,9.91,51.08
14900,10.0262,50.22209,10,45,9.91,51.08
14901,10.0054,33.71069,10,45,9.91,51.08
14902,9.989799,44.25616,10,45,9.91,51.08
14903,9.9846,58.90346,10,45,9.91,51.08
14904,9.979401,46.69368,10,45,9.91,51.08
14905,9.943001,37.89982,10,45,9.91,51.08
14906,9.927402,43.40451,10,45,9.91,51.08
14907,9.906601,64.07427,10,45,9.91,51.08
14908,9.906601,73.03391,10,45,9.91,51.08
14909,9.958599,63.10177,10,45,9.91,51.08
14910,9.969002,48.64034,10,45,9.91,51.08
14911,9.989799,42.72865,10,45,9.91,51.08
14912,10.0314,48.46827,10,45,9.91,51.08
14913,10.047,50.41129,10,45,9.91,51.08
14914,10.021,45.38393,10,45,9.91,51.08
14915,10.0002,48.91499,10,45,9.91,51.08
14916,9.979401,54.89447,10,45,9.91,51.08
14917,9.979401,47.9645,10,45,9.91,51.08
14918,9.943001,57.7804,10,45,9.91,51.08
14919,9.922199,64.40514,10,45,9.91,51.08
14920,9.9846,50.01318,10,45,9.91,51.08
14921,10.0158,61.24211,10,45,9.91,51.08
14922,10.0262,46.44188,10,45,9.91,51.08
14923,10.0262,54.71828,10,45,9.91,51.08
14924,10.0158,52.47889,10,45,9.91,51.08
14925,10.0002,58.24717,10,45,9.91,51.08
14926,9.974201,53.95306,10,45,9.91,51.08
14927,9.963802,49.81051,10,45,9.91,51.08
14928,9.963802,49.85604,10,45,9.91,51.08
14929,9.989799,56.46343,10,45,9.91,51.08
14930,10.021,41.50252,10,45,9.91,51.08
14931,10.0106,44.99335,10,45,9.91,51.08
14932,9.974201,48.88205,10,45,9.91,51.08
14933,10.0002,43.43856,10,45,9.91,51.08
14934,10.0002,53.65384,10,45,9.91,51.08
14935,10.0158,47.84739,10,45,9.91,51.08
14936,10.0262,55.48717,10,45,9.91,51.08
14937,10.021,49.38744,10,45,9.91,51.08
14938,10.0418,48.99977,10,45,9.91,51.08
14939,10.0262,46.59882,10,45,9.91,51.08
14940,10.0574,56.29211,10,45,9.91,51.08
14941,10.0418,53.63155,10,45,9.91,51.08
14942,10.0262,48.61479,10,45,9.91,51.08
14943,10.021,53.53283,10,45,9.91,51.08
14944,10.0522,36.23685,10,45,9.91,51.08
14945,10.021,53.12178,10,45,9.91,51.08
14946,10.0262,57.35314,10,45,9.91,51.08
14947,9.994999,54.44456,10,45,9.91,51.08
14948,10.0158,59.96538,10,45,9.91,51.08
14949,10.0158,54.35755,10,45,9.91,51.08
14950,10.021,45.44297,10,45,9.91,51.08
14951,10.0314,59.30872,10,45,9.91,51.08
14952,10.0106,52.65989,10,45,9.91,51.08
14953,10.0002,53.04285,10,45,9.91,51.08
14954,10.021,33.87708,10,45,9.91,51.08
14955,10.0002,46.41276,10,45,9.91,51.08
14956,9.9846,57.33849,10,45,9.91,51.08
14957,9.9846,59.76649,10,45,9.91,51.08
14958,9.979401,45.55317,10,45,9.91,51.08
14959,9.9846,68.47753,10,45,9.91,51.08
14960,9.969002,52.67067,10,45,9.91,51.08
14961,9.943001,36.20317,10,45,9.91,51.08
14962,9.969002,50.66313,10,45,9.91,51.08
14963,9.979401,58.71174,10,45,9.91,51.08
14964,10.0106,60.56929,10,45,9.91,51.08
14965,10.0054,41.29931,10,45,9.91,51.08
14966,9.9846,38.69368,10,45,9.91,51.08
14967,10.0002,57.53223,10,45,9.91,51.08
14968,10.0106,57.74682,10,45,9.91,51.08
14969,9.994999,46.88945,10,45,9.91,51.08
14970,9.974201,66.74079,10,45,9.91,51.08
14971,9.969002,53.31728,10,45,9.91,51.08
14972,9.9846,53.18518,10,45,9.91,51.08
14973,10.0002,70.13261,10,45,9.91,51.08
14974,9.969002,47.77662,10,45,9.91,51.08
14975,9.989799,58.98093,10,45,9.91,51.08
14976,9.9846,45.59766,10,45,9.91,51.08
14977,9.9846,47.8927,10,45,9.91,51.08
14978,10.0158,50.35765,10,45,9.91,51.08
14979,10.0054,39.70489,10,45,9.91,51.08
14980,9.974201,61.91711,10,45,9.91,51.08
14981,9.969002,45.08936,10,45,9.91,51.08
14982,9.969002,40.2651,10,45,9.91,51.08
14983,9.969002,53.99552,10,45,9.91,51.08
14984,9.989799,43.22427,10,45,9.91,51.08
14985,9.989799,56.54901,10,45,9.91,51.08
14986,9.979401,50.79197,10,45,9.91,51.08
14987,9.969002,65.54813,10,45,9.91,51.08
14988,10.0054,41.98087,10,45,9.91,51.08
14989,10.0158,47.28217,10,45,9.91,51.08
14990,10.0314,54.06635,10,45,9.91,51.08
14991,10.0262,51.01903,10,45,9.91,51.08
14992,10.0418,52.26957,10,45,9.91,51.08
14993,10.0106,59.34287,10,45,9.91,51.08
14994,10.0366,50.89567,10,45,9.91,51.08
14995,10.0262,50.45457,10,45,9.91,51.08
14996,10.0106,40.16424,10,45,9.91,51.08
14997,10.0106,52.76351,10,45,9.91,51.08
14998,10.0366,44.85168,10,45,9.91,51.08
14999,10.0418,38.57473,10,45,9.91,51.08
15000,10.0574,46.49276,10,45,9.91,51.08
15001,10.0366,51.98812,10,45,9.91,51.08
15002,10.0054,47.23851,10,45,9.91,51.08
15003,9.9482,49.37186,10,45,9.91,51.08
15004,9.890999,52.31086,10,45,9.91,51.08
15005,9.865002,60.09408,10,45,9.91,51.08
15006,9.875401,51.22668,10,45,9.91,51.08
15007,9.870201,54.04509,10,45,9.91,51.08
15008,9.8806,68.00428,10,45,9.91,51.08
15009,9.922199,31.55853,10,45,9.91,51.08
15010,9.974201,51.41499,10,45,9.91,51.08
15011,10.047,44.69747,10,45,9.91,51.08
15012,10.0574,46.46214,10,45,9.91,51.08
15013,10.0522,57.97706,10,45,9.91,51.08
15014,10.0366,57.66142,10,45,9.91,51.08
15015,10.0418,46.83917,10,45,9.91,51.08
15016,10.0054,46.88876,10,45,9.91,51.08
15017,10.0314,52.54632,10,45,9.91,51.08
15018,10.0262,51.42365,10,45,9.91,51.08
15019,10.0366,54.3737,10,45,9.91,51.08
15020,10.0366,38.01636,10,45,9.91,51.08
15021,10.0366,56.67445,10,45,9.91,51.08
15022,10.0418,61.78392,10,45,9.91,51.08
15023,10.047,50.22868,10,45,9.91,51.08
15024,10.0158,67.38851,10,45,9.91,51.08
15025,10.0106,65.49957,10,45,9.91,51.08
15026,9.994999,100,20,45,9.91,51.08
15027,10.0106,100,20,45,9.91,51.08
15028,10.0626,100,20,45,9.91,51.08
15029,10.2706,100,20,45,9.91,51.08
15030,10.5878,100,20,45,9.91,51.08
15031,10.827,100,20,45,9.91,51.08
15032,10.9934,100,20,45,9.91,51.08
15033,11.2846,100,20,45,9.91,51.08
15034,11.5446,100,20,45,9.91,51.08
15035,11.7786,100,20,45,9.91,51.08
15036,12.0958,100,20,45,9.91,51.08
15037,12.387,100,20,45,9.91,51.08
15038,12.7094,100,20,45,9.91,51.08
15039,12.985,100,20,45,9.91,51.08
15040,13.3854,100,20,45,9.91,51.08
15041,13.5986,100,20,45,9.91,51.08
15042,13.8014,100,20,45,9.91,51.08
15043,14.0354,100,20,45,9.91,51.08
15044,14.4098,100,20,45,9.91,51.08
15045,14.7634,100,20,45,9.91,51.08
15046,15.013,100,20,45,9.91,51.08
15047,15.1014,100,20,45,9.91,51.08
15048,15.3146,100,20,45,9.91,51.08
15049,15.5902,100,20,45,9.91,51.08
15050,15.8554,100,20,45,9.91,51.08
15051,16.1466,100,20,45,9.91,51.08
15052,16.4586,100,20,45,9.91,51.08
15053,16.703,100,20,45,9.91,51.08
15054,16.8902,100,20,45,9.91,51.08
15055,17.249,100,20,45,9.91,51.08
15056,17.4622,100,20,45,9.91,51.08
15057,17.7638,100,20,45,9.91,51.08
15058,18.0082,100,20,45,9.91,51.08
15059,18.2838,100,20,45,9.91,51.08
15060,18.6114,100,20,45,9.91,51.08
15061,18.8662,73.993,20,45,9.91,51.08
15062,19.0326,100,20,45,9.91,51.08
15063,19.277,100,20,45,9.91,51.08
15064,19.589,100,20,45,9.91,51.08
15065,19.8334,100,20,45,9.91,51.08
15066,20.0154,95.89079,20,45,9.91,51.08
15067,20.2754,25.94244,20,45,9.91,51.08
15068,20.5406,0,20,45,9.91,51.08
15069,20.7902,0,20,45,9.91,51.08
15070,20.967,19.03069,20,45,9.91,51.08
15071,21.1022,10.01235,20,45,9.91,51.08
15072,21.1594,28.97468,20,45,9.91,51.08
15073,21.227,9.559343,20,45,9.91,51.08
15074,21.1958,0,20,45,9.91,51.08
15075,21.1438,7.549614,20,45,9.91,51.08
15076,21.0294,0,20,45,9.91,51.08
15077,20.941,26.39868,20,45,9.91,51.08
15078,20.8838,0,20,45,9.91,51.08
15079,20.7694,0,20,45,9.91,51.08
15080,20.6342,6.319768,20,45,9.91,51.08
15081,20.5042,0,20,45,9.91,51.08
15082,20.3794,12.9973,20,45,9.91,51.08
15083,20.2598,10.63488,20,45,9.91,51.08
15084,20.0934,19.78811,20,45,9.91,51.08
15085,19.9842,50.06181,20,45,9.91,51.08
15086,19.849,46.4222,20,45,9.91,51.08
15087,19.7242,68.97842,20,45,9.91,51.08
15088,19.6098,36.16859,20,45,9.91,51.08
15089,19.5162,48.63195,20,45,9.91,51.08
15090,19.3862,53.99438,20,45,9.91,51.08
15091,19.2614,65.53681,20,45,9.91,51.08
15092,19.1366,100,20,45,9.91,51.08
15093,19.0898,89.10992,20,45,9.91,51.08
15094,18.9702,97.33911,20,45,9.91,51.08
15095,19.0586,92.93552,20,45,9.91,51.08
15096,19.251,88.42063,20,45,9.91,51.08
15097,19.4538,85.18269,20,45,9.91,51.08
