time,pv,cv,sp,kp
7620169,49.92,18.66,50.0,225.0
7620692,49.97,5.77,50.0,225.0
7621215,50.13,0.0,50.0,225.0
7621740,50.2,0.0,50.0,225.0
7622264,50.2,0.0,50.0,225.0
7622787,50.15,0.0,50.0,225.0
7623311,50.04,0.0,50.0,225.0
7623833,49.96,9.28,50.0,225.0
7624356,49.88,26.86,50.0,225.0
7624880,49.78,49.13,50.0,225.0
7625403,49.67,74.91,50.0,225.0
7625926,49.51,100.0,50.0,225.0
7626449,49.44,100.0,50.0,225.0
7626972,49.33,100.0,50.0,225.0
7627496,49.35,100.0,50.0,225.0
7628019,49.31,100.0,50.0,225.0
7628542,49.47,100.0,50.0,225.0
7629065,49.64,80.77,50.0,225.0
7629590,49.85,32.72,50.0,225.0
7630114,50.14,0.0,50.0,225.0
7630637,50.21,0.0,50.0,225.0
7631160,50.28,0.0,50.0,225.0
7631683,50.31,0.0,50.0,225.0
7632206,50.21,0.0,50.0,225.0
7632730,50.1,0.0,50.0,225.0
7633253,49.98,4.6,50.0,225.0
7633776,49.93,16.32,50.0,225.0
7634299,49.8,45.61,50.0,225.0
7634822,49.68,72.57,50.0,225.0
7635345,49.56,98.35,50.0,225.0
7635869,49.47,100.0,50.0,225.0
7636392,49.39,100.0,50.0,225.0
7636915,49.32,100.0,50.0,225.0
7637438,49.29,100.0,50.0,225.0
7637963,49.34,100.0,50.0,225.0
7638486,49.54,100.0,50.0,225.0
7639009,49.85,33.89,50.0,225.0
7639532,50.05,0.0,50.0,225.0
7640055,50.2,0.0,50.0,225.0
7640578,50.28,0.0,50.0,225.0
7641101,50.36,0.0,50.0,225.0
7641624,50.35,0.0,50.0,225.0
7642147,50.33,0.0,50.0,225.0
7642670,50.19,0.0,50.0,225.0
7643193,50.08,0.0,50.0,225.0
7643716,50.02,0.0,50.0,225.0
7644239,49.93,16.32,50.0,225.0
7644762,49.8,45.61,50.0,225.0
7645285,49.67,73.74,50.0,225.0
7645811,49.54,100.0,50.0,225.0
7646334,49.46,100.0,50.0,225.0
7646857,49.44,100.0,50.0,225.0
7647380,49.34,100.0,50.0,225.0
7647903,49.17,100.0,50.0,225.0
7648426,49.3,100.0,50.0,225.0
7648949,49.54,100.0,50.0,225.0
7649473,49.73,59.68,50.0,225.0
7649997,50.0,0.0,50.0,225.0
7650520,50.14,0.0,50.0,225.0
7651043,50.23,0.0,50.0,225.0
7651565,50.33,0.0,50.0,225.0
7652088,50.34,0.0,50.0,225.0
7652612,50.28,0.0,50.0,225.0
7653135,50.18,0.0,50.0,225.0
7653660,50.09,0.0,50.0,225.0
7654183,50.01,0.0,50.0,225.0
7654706,49.89,25.69,50.0,225.0
7655230,49.77,52.64,50.0,225.0
7655753,49.64,81.94,50.0,225.0
7656277,49.51,100.0,50.0,225.0
7656800,49.5,100.0,50.0,225.0
7657323,49.41,100.0,50.0,225.0
7657846,49.3,100.0,50.0,225.0
7658369,49.26,100.0,50.0,225.0
7658892,49.41,100.0,50.0,225.0
7659415,49.59,91.32,50.0,225.0
7659938,49.69,70.22,50.0,225.0
7660462,49.9,23.35,50.0,225.0
7660984,50.1,0.0,50.0,225.0
7661510,50.22,0.0,50.0,225.0
7662033,50.29,0.0,50.0,225.0
7662556,50.27,0.0,50.0,225.0
7663079,50.17,0.0,50.0,225.0
7663602,50.13,0.0,50.0,225.0
7664125,50.02,0.0,50.0,225.0
7664648,49.91,21.0,50.0,225.0
7665172,49.81,43.27,50.0,225.0
7665695,49.67,74.91,50.0,225.0
7666218,49.56,98.35,50.0,225.0
7666741,49.52,100.0,50.0,225.0
7667264,49.4,100.0,50.0,225.0
7667787,49.35,100.0,50.0,225.0
7668310,49.23,100.0,50.0,225.0
7668833,49.32,100.0,50.0,225.0
7669362,49.55,100.0,50.0,225.0
7669885,49.7,66.71,50.0,225.0
7670408,49.95,10.46,50.0,225.0
7670931,50.19,0.0,50.0,225.0
7671454,50.38,0.0,50.0,225.0
7671977,50.44,0.0,50.0,225.0
7672500,50.38,0.0,50.0,225.0
7673023,50.37,0.0,50.0,225.0
7673547,50.28,0.0,50.0,225.0
7674070,50.15,0.0,50.0,225.0
7674593,50.01,0.0,50.0,225.0
7675116,49.91,21.0,50.0,225.0
7675639,49.79,46.78,50.0,225.0
7676162,49.67,73.74,50.0,225.0
7676686,49.61,87.8,50.0,225.0
7677210,49.52,100.0,50.0,225.0
7677734,49.43,100.0,50.0,225.0
7678257,49.4,100.0,50.0,225.0
7678780,49.25,100.0,50.0,225.0
7679303,49.38,100.0,50.0,225.0
7679826,49.54,100.0,50.0,225.0
7680349,49.77,52.64,50.0,225.0
7680873,49.98,4.6,50.0,225.0
7681396,50.13,0.0,50.0,225.0
7681920,50.28,0.0,50.0,225.0
7682443,50.35,0.0,50.0,225.0
7682966,50.36,0.0,50.0,225.0
7683489,50.36,0.0,50.0,225.0
7684012,50.27,0.0,50.0,225.0
7684535,50.11,0.0,50.0,225.0
7685061,50.0,0.0,50.0,225.0
7685584,49.88,28.03,50.0,225.0
7686108,49.8,45.61,50.0,225.0
7686631,49.71,64.36,50.0,225.0
7687155,49.58,93.66,50.0,225.0
7687678,49.5,100.0,50.0,225.0
7688201,49.39,100.0,50.0,225.0
7688724,49.24,100.0,50.0,225.0
7689247,49.16,100.0,50.0,225.0
7689770,49.27,100.0,50.0,225.0
7690294,49.46,100.0,50.0,225.0
7690817,49.73,59.68,50.0,225.0
7691340,49.97,5.77,50.0,225.0
7691863,50.15,0.0,50.0,225.0
7692386,50.28,0.0,50.0,225.0
7692911,50.33,0.0,50.0,225.0
7693434,50.41,0.0,50.0,225.0
7693957,50.34,0.0,50.0,225.0
7694481,50.27,0.0,50.0,225.0
7695004,50.13,0.0,50.0,225.0
7695528,50.0,0.0,50.0,225.0
7696051,49.95,10.46,50.0,225.0
7696575,49.84,35.07,50.0,225.0
7697098,49.69,69.05,50.0,225.0
7697621,49.61,86.63,50.0,225.0
7698144,49.51,100.0,50.0,225.0
7698667,49.4,100.0,50.0,225.0
7699191,49.35,100.0,50.0,225.0
7699714,49.23,100.0,50.0,225.0
7700237,49.33,100.0,50.0,225.0
7700762,49.47,100.0,50.0,225.0
7701285,49.67,73.74,50.0,225.0
7701808,49.98,3.43,50.0,225.0
7702331,50.18,0.0,50.0,225.0
7702854,50.22,0.0,50.0,225.0
7703378,50.3,0.0,50.0,225.0
7703901,50.3,0.0,50.0,225.0
7704425,50.25,0.0,50.0,225.0
7704948,50.12,0.0,50.0,225.0
7705471,50.0,1.08,50.0,225.0
7705994,49.96,9.28,50.0,225.0
7706517,49.84,36.24,50.0,225.0
7707041,49.7,67.88,50.0,225.0
7707564,49.57,96.0,50.0,225.0
7708087,49.48,100.0,50.0,225.0
7708610,49.39,100.0,50.0,225.0
7709135,49.36,100.0,50.0,225.0
7709658,49.28,100.0,50.0,225.0
7710181,49.33,100.0,50.0,225.0
7710705,49.48,100.0,50.0,225.0
7711228,49.73,60.85,50.0,225.0
7711751,49.99,2.25,50.0,225.0
7712275,50.17,0.0,50.0,225.0
7712798,50.26,0.0,50.0,225.0
7713322,50.35,0.0,50.0,225.0
7713845,50.39,0.0,50.0,225.0
7714368,50.29,0.0,50.0,225.0
7714891,50.13,0.0,50.0,225.0
7715415,50.02,0.0,50.0,225.0
7715938,49.96,9.28,50.0,225.0
7716462,49.83,37.41,50.0,225.0
7716987,49.73,59.68,50.0,225.0
7717510,49.6,88.97,50.0,225.0
7718033,49.53,100.0,50.0,225.0
7718556,49.45,100.0,50.0,225.0
7719079,49.37,100.0,50.0,225.0
7719602,49.35,100.0,50.0,225.0
7720125,49.42,100.0,50.0,225.0
7720649,49.59,92.49,50.0,225.0
7721172,49.82,40.93,50.0,225.0
7721695,50.01,0.0,50.0,225.0
7722218,50.09,0.0,50.0,225.0
7722741,50.22,0.0,50.0,225.0
7723264,50.28,0.0,50.0,225.0
7723787,50.26,0.0,50.0,225.0
7724311,50.15,0.0,50.0,225.0
7724836,50.06,0.0,50.0,225.0
7725359,49.94,12.8,50.0,225.0
7725882,49.87,29.21,50.0,225.0
7726404,49.76,54.99,50.0,225.0
7726928,49.65,78.42,50.0,225.0
7727451,49.51,100.0,50.0,225.0
7727975,49.45,100.0,50.0,225.0
7728497,49.35,100.0,50.0,225.0
7729020,49.34,100.0,50.0,225.0
7729543,49.27,100.0,50.0,225.0
7730066,49.37,100.0,50.0,225.0
7730589,49.58,94.83,50.0,225.0
7731112,49.82,40.93,50.0,225.0
7731635,50.09,0.0,50.0,225.0
7732158,50.22,0.0,50.0,225.0
7732687,50.35,0.0,50.0,225.0
7733210,50.44,0.0,50.0,225.0
7733733,50.42,0.0,50.0,225.0
7734255,50.31,0.0,50.0,225.0
7734778,50.22,0.0,50.0,225.0
7735301,50.16,0.0,50.0,225.0
7735825,50.05,0.0,50.0,225.0
7736347,49.94,13.97,50.0,225.0
7736870,49.82,39.75,50.0,225.0
7737393,49.69,70.22,50.0,225.0
7737916,49.59,92.49,50.0,225.0
7738439,49.45,100.0,50.0,225.0
7738962,49.46,100.0,50.0,225.0
7739484,49.32,100.0,50.0,225.0
7740007,49.27,100.0,50.0,225.0
7740532,49.37,100.0,50.0,225.0
7741055,49.58,93.66,50.0,225.0
7741578,49.84,36.24,50.0,225.0
7742101,49.91,19.83,50.0,225.0
7742624,50.1,0.0,50.0,225.0
7743148,50.19,0.0,50.0,225.0
7743671,50.24,0.0,50.0,225.0
7744194,50.23,0.0,50.0,225.0
7744717,50.14,0.0,50.0,225.0
7745240,50.07,0.0,50.0,225.0
7745764,49.95,10.46,50.0,225.0
7746287,49.86,31.55,50.0,225.0
7746810,49.72,63.19,50.0,225.0
7747334,49.61,87.8,50.0,225.0
7747857,49.52,100.0,50.0,225.0
7748382,49.48,100.0,50.0,225.0
7748905,49.38,100.0,50.0,225.0
7749428,49.23,100.0,50.0,225.0
7749952,49.27,100.0,50.0,225.0
7750475,49.4,100.0,50.0,225.0
7750998,49.67,73.74,50.0,225.0
7751521,49.87,29.21,50.0,225.0
7752044,50.04,0.0,50.0,225.0
7752567,50.2,0.0,50.0,225.0
7753090,50.26,0.0,50.0,225.0
7753614,50.28,0.0,50.0,225.0
7754137,50.2,0.0,50.0,225.0
7754660,50.1,0.0,50.0,225.0
7755183,50.04,0.0,50.0,225.0
7755706,49.95,11.63,50.0,225.0
7756231,49.8,44.44,50.0,225.0
7756754,49.68,71.39,50.0,225.0
7757277,49.56,98.35,50.0,225.0
7757800,49.5,100.0,50.0,225.0
7758323,49.45,100.0,50.0,225.0
7758846,49.35,100.0,50.0,225.0
7759369,49.2,100.0,50.0,225.0
7759892,49.39,100.0,50.0,225.0
7760416,49.64,81.94,50.0,225.0
7760939,49.82,39.75,50.0,225.0
7761462,49.96,9.28,50.0,225.0
7761985,50.08,0.0,50.0,225.0
7762508,50.13,0.0,50.0,225.0
7763031,50.13,0.0,50.0,225.0
7763554,50.1,0.0,50.0,225.0
7764079,49.98,3.43,50.0,225.0
7764602,49.89,24.52,50.0,225.0
7765125,49.85,32.72,50.0,225.0
7765648,49.7,67.88,50.0,225.0
7766171,49.6,88.97,50.0,225.0
7766694,49.5,100.0,50.0,225.0
7767217,49.43,100.0,50.0,225.0
7767740,49.34,100.0,50.0,225.0
7768263,49.24,100.0,50.0,225.0
7768786,49.34,100.0,50.0,225.0
7769309,49.52,100.0,50.0,225.0
7769832,49.73,59.68,50.0,225.0
7770355,50.0,0.0,50.0,225.0
7770878,50.18,0.0,50.0,225.0
7771401,50.26,0.0,50.0,225.0
7771926,50.31,0.0,50.0,225.0
7772450,50.33,0.0,50.0,225.0
7772973,50.27,0.0,50.0,225.0
7773496,50.16,0.0,50.0,225.0
7774019,50.05,0.0,50.0,225.0
7774542,49.98,4.6,50.0,225.0
7775066,49.88,26.86,50.0,225.0
7775589,49.74,58.5,50.0,225.0
7776113,49.65,78.42,50.0,225.0
7776636,49.53,100.0,50.0,225.0
7777159,49.43,100.0,50.0,225.0
7777682,49.36,100.0,50.0,225.0
7778205,49.34,100.0,50.0,225.0
7778728,49.2,100.0,50.0,225.0
7779252,49.38,100.0,50.0,225.0
7779777,49.68,72.57,50.0,225.0
7780300,49.85,33.89,50.0,225.0
7780823,50.0,0.0,50.0,225.0
7781346,50.05,0.0,50.0,225.0
7781869,50.15,0.0,50.0,225.0
7782392,50.15,0.0,50.0,225.0
7782914,50.1,0.0,50.0,225.0
7783437,49.98,4.6,50.0,225.0
7783960,49.91,21.0,50.0,225.0
7784483,49.83,37.41,50.0,225.0
7785007,49.69,69.05,50.0,225.0
7785529,49.61,86.63,50.0,225.0
7786053,49.53,100.0,50.0,225.0
7786576,49.41,100.0,50.0,225.0
7787099,49.35,100.0,50.0,225.0
7787622,49.31,100.0,50.0,225.0
7788147,49.43,100.0,50.0,225.0
7788670,49.58,93.66,50.0,225.0
7789193,49.78,50.3,50.0,225.0
7789716,49.97,6.94,50.0,225.0
7790239,50.23,0.0,50.0,225.0
7790762,50.29,0.0,50.0,225.0
7791285,50.33,0.0,50.0,225.0
7791807,50.29,0.0,50.0,225.0
7792330,50.22,0.0,50.0,225.0
7792853,50.1,0.0,50.0,225.0
7793376,49.98,4.6,50.0,225.0
7793899,49.87,29.21,50.0,225.0
7794422,49.81,43.27,50.0,225.0
7794945,49.71,65.53,50.0,225.0
7795467,49.58,94.83,50.0,225.0
7795996,49.52,100.0,50.0,225.0
7796519,49.39,100.0,50.0,225.0
7797042,49.27,100.0,50.0,225.0
7797564,49.26,100.0,50.0,225.0
7798087,49.35,100.0,50.0,225.0
7798610,49.58,93.66,50.0,225.0
7799132,49.76,53.82,50.0,225.0
7799655,49.97,6.94,50.0,225.0
7800178,50.18,0.0,50.0,225.0
7800700,50.25,0.0,50.0,225.0
7801223,50.33,0.0,50.0,225.0
7801746,50.38,0.0,50.0,225.0
7802269,50.3,0.0,50.0,225.0
7802792,50.16,0.0,50.0,225.0
7803315,50.05,0.0,50.0,225.0
7803840,49.97,5.77,50.0,225.0
7804363,49.88,26.86,50.0,225.0
7804887,49.73,59.68,50.0,225.0
7805409,49.63,84.28,50.0,225.0
7805933,49.52,100.0,50.0,225.0
7806456,49.42,100.0,50.0,225.0
7806980,49.35,100.0,50.0,225.0
7807502,49.31,100.0,50.0,225.0
7808026,49.27,100.0,50.0,225.0
7808549,49.39,100.0,50.0,225.0
7809072,49.61,87.8,50.0,225.0
7809595,49.81,42.1,50.0,225.0
7810118,50.01,0.0,50.0,225.0
7810641,50.1,0.0,50.0,225.0
7811164,50.19,0.0,50.0,225.0
7811689,50.22,0.0,50.0,225.0
7812212,50.17,0.0,50.0,225.0
7812735,50.1,0.0,50.0,225.0
7813258,49.99,2.25,50.0,225.0
7813781,49.94,12.8,50.0,225.0
7814304,49.83,38.58,50.0,225.0
7814827,49.7,67.88,50.0,225.0
7815350,49.58,94.83,50.0,225.0
7815873,49.48,100.0,50.0,225.0
7816396,49.42,100.0,50.0,225.0
7816919,49.35,100.0,50.0,225.0
7817441,49.3,100.0,50.0,225.0
7817964,49.39,100.0,50.0,225.0
7818487,49.58,94.83,50.0,225.0
7819010,49.82,39.75,50.0,225.0
7819535,50.06,0.0,50.0,225.0
7820058,50.21,0.0,50.0,225.0
7820581,50.33,0.0,50.0,225.0
7821104,50.45,0.0,50.0,225.0
7821627,50.4,0.0,50.0,225.0
7822151,50.28,0.0,50.0,225.0
7822674,50.15,0.0,50.0,225.0
7823197,50.01,0.0,50.0,225.0
7823721,49.95,10.46,50.0,225.0
7824243,49.84,36.24,50.0,225.0
7824766,49.68,72.57,50.0,225.0
7825289,49.57,97.18,50.0,225.0
7825812,49.5,100.0,50.0,225.0
7826335,49.37,100.0,50.0,225.0
7826858,49.34,100.0,50.0,225.0
7827383,49.28,100.0,50.0,225.0
7827906,49.31,100.0,50.0,225.0
7828429,49.52,100.0,50.0,225.0
7828952,49.7,67.88,50.0,225.0
7829475,49.95,11.63,50.0,225.0
7829998,50.02,0.0,50.0,225.0
7830521,50.18,0.0,50.0,225.0
7831044,50.31,0.0,50.0,225.0
7831566,50.34,0.0,50.0,225.0
7832090,50.27,0.0,50.0,225.0
7832613,50.12,0.0,50.0,225.0
7833136,50.05,0.0,50.0,225.0
7833659,49.96,9.28,50.0,225.0
7834183,49.81,43.27,50.0,225.0
7834706,49.71,64.36,50.0,225.0
7835231,49.58,94.83,50.0,225.0
7835754,49.5,100.0,50.0,225.0
7836277,49.39,100.0,50.0,225.0
7836800,49.34,100.0,50.0,225.0
7837323,49.28,100.0,50.0,225.0
7837846,49.34,100.0,50.0,225.0
7838370,49.56,98.35,50.0,225.0
7838892,49.84,35.07,50.0,225.0
7839415,50.07,0.0,50.0,225.0
7839938,50.23,0.0,50.0,225.0
7840462,50.34,0.0,50.0,225.0
7840985,50.46,0.0,50.0,225.0
7841508,50.4,0.0,50.0,225.0
7842031,50.33,0.0,50.0,225.0
7842554,50.19,0.0,50.0,225.0
7843078,50.15,0.0,50.0,225.0
7843603,50.04,0.0,50.0,225.0
7844126,49.92,17.49,50.0,225.0
7844649,49.79,46.78,50.0,225.0
7845173,49.66,77.25,50.0,225.0
7845696,49.55,100.0,50.0,225.0
7846219,49.5,100.0,50.0,225.0
7846771,49.44,100.0,50.0,225.0
7847293,49.35,100.0,50.0,225.0
7847816,49.18,100.0,50.0,225.0
7848339,49.39,100.0,50.0,225.0
7848862,49.58,94.83,50.0,225.0
7849385,49.84,35.07,50.0,225.0
7849908,49.95,10.46,50.0,225.0
7850431,50.08,0.0,50.0,225.0
7850954,50.21,0.0,50.0,225.0
7851479,50.29,0.0,50.0,225.0
7852003,50.29,0.0,50.0,225.0
7852525,50.21,0.0,50.0,225.0
7853049,50.08,0.0,50.0,225.0
7853572,50.03,0.0,50.0,225.0
7854095,49.93,15.14,50.0,225.0
7854617,49.82,40.93,50.0,225.0
7855140,49.68,71.39,50.0,225.0
7855663,49.56,98.35,50.0,225.0
7856185,49.48,100.0,50.0,225.0
7856708,49.45,100.0,50.0,225.0
7857231,49.35,100.0,50.0,225.0
7857754,49.27,100.0,50.0,225.0
7858277,49.38,100.0,50.0,225.0
7858799,49.58,94.83,50.0,225.0
7859328,49.83,38.58,50.0,225.0
7859851,49.92,18.66,50.0,225.0
7860374,50.18,0.0,50.0,225.0
7860896,50.27,0.0,50.0,225.0
7861419,50.33,0.0,50.0,225.0
7861943,50.31,0.0,50.0,225.0
7862465,50.2,0.0,50.0,225.0
7862988,50.17,0.0,50.0,225.0
7863511,50.06,0.0,50.0,225.0
7864033,49.93,16.32,50.0,225.0
7864556,49.82,40.93,50.0,225.0
7865079,49.7,66.71,50.0,225.0
7865602,49.6,90.14,50.0,225.0
7866125,49.54,100.0,50.0,225.0
7866648,49.45,100.0,50.0,225.0
7867173,49.36,100.0,50.0,225.0
7867696,49.25,100.0,50.0,225.0
7868219,49.39,100.0,50.0,225.0
7868742,49.59,91.32,50.0,225.0
7869266,49.83,38.58,50.0,225.0
7869788,49.94,13.97,50.0,225.0
7870312,50.09,0.0,50.0,225.0
7870834,50.25,0.0,50.0,225.0
7871358,50.3,0.0,50.0,225.0
7871881,50.24,0.0,50.0,225.0
7872403,50.14,0.0,50.0,225.0
7872926,50.08,0.0,50.0,225.0
7873449,49.98,3.43,50.0,225.0
7873972,49.86,30.38,50.0,225.0
7874495,49.75,56.16,50.0,225.0
7875020,49.64,81.94,50.0,225.0
7875543,49.52,100.0,50.0,225.0
7876066,49.48,100.0,50.0,225.0
7876590,49.41,100.0,50.0,225.0
7877112,49.27,100.0,50.0,225.0
7877636,49.34,100.0,50.0,225.0
7878159,49.53,100.0,50.0,225.0
7878682,49.75,57.33,50.0,225.0
7879205,49.84,36.24,50.0,225.0
7879728,50.07,0.0,50.0,225.0
7880251,50.23,0.0,50.0,225.0
7880774,50.32,0.0,50.0,225.0
7881297,50.28,0.0,50.0,225.0
7881821,50.22,0.0,50.0,225.0
7882343,50.12,0.0,50.0,225.0
7882869,50.07,0.0,50.0,225.0
7883392,49.96,8.11,50.0,225.0
7883916,49.81,42.1,50.0,225.0
7884439,49.7,66.71,50.0,225.0
7884962,49.59,92.49,50.0,225.0
7885485,49.51,100.0,50.0,225.0
7886008,49.48,100.0,50.0,225.0
7886531,49.37,100.0,50.0,225.0
7887055,49.18,100.0,50.0,225.0
7887578,49.34,100.0,50.0,225.0
7888101,49.57,97.18,50.0,225.0
7888624,49.88,28.03,50.0,225.0
7889147,49.94,12.8,50.0,225.0
7889670,50.19,0.0,50.0,225.0
7890193,50.32,0.0,50.0,225.0
7890719,50.39,0.0,50.0,225.0
7891242,50.39,0.0,50.0,225.0
7891765,50.3,0.0,50.0,225.0
7892288,50.23,0.0,50.0,225.0
7892811,50.11,0.0,50.0,225.0
7893334,50.0,1.08,50.0,225.0
7893857,49.9,22.18,50.0,225.0
7894380,49.77,52.64,50.0,225.0
7894904,49.65,78.42,50.0,225.0
7895427,49.52,100.0,50.0,225.0
7895950,49.5,100.0,50.0,225.0
7896473,49.42,100.0,50.0,225.0
7896996,49.32,100.0,50.0,225.0
7897519,49.18,100.0,50.0,225.0
7898042,49.36,100.0,50.0,225.0
7898568,49.55,100.0,50.0,225.0
7899091,49.68,71.39,50.0,225.0
7899615,49.86,30.38,50.0,225.0
7900138,50.08,0.0,50.0,225.0
7900661,50.21,0.0,50.0,225.0
7901184,50.32,0.0,50.0,225.0
7901707,50.31,0.0,50.0,225.0
7902230,50.29,0.0,50.0,225.0
7902753,50.19,0.0,50.0,225.0
7903277,50.1,0.0,50.0,225.0
7903800,49.95,11.63,50.0,225.0
7904323,49.87,29.21,50.0,225.0
7904846,49.74,58.5,50.0,225.0
7905369,49.68,72.57,50.0,225.0
7905893,49.55,100.0,50.0,225.0
7906418,49.47,100.0,50.0,225.0
7906941,49.38,100.0,50.0,225.0
7907464,49.25,100.0,50.0,225.0
7907987,49.28,100.0,50.0,225.0
7908511,49.51,100.0,50.0,225.0
7909035,49.58,94.83,50.0,225.0
7909558,49.81,42.1,50.0,225.0
7910081,50.06,0.0,50.0,225.0
7910604,50.23,0.0,50.0,225.0
7911127,50.35,0.0,50.0,225.0
7911650,50.45,0.0,50.0,225.0
7912173,50.47,0.0,50.0,225.0
7912696,50.43,0.0,50.0,225.0
7913219,50.31,0.0,50.0,225.0
7913742,50.16,0.0,50.0,225.0
7914265,50.06,0.0,50.0,225.0
7914787,49.93,16.32,50.0,225.0
7915310,49.84,36.24,50.0,225.0
7915834,49.75,56.16,50.0,225.0
7916357,49.63,84.28,50.0,225.0
7916880,49.51,100.0,50.0,225.0
7917403,49.39,100.0,50.0,225.0
7917926,49.29,100.0,50.0,225.0
7918449,49.17,100.0,50.0,225.0
7918972,49.23,100.0,50.0,225.0
7919495,49.45,100.0,50.0,225.0
7920018,49.67,73.74,50.0,225.0
7920542,49.83,37.41,50.0,225.0
7921065,50.09,0.0,50.0,225.0
7921588,50.29,0.0,50.0,225.0
7922118,50.28,0.0,50.0,225.0
7922641,50.27,0.0,50.0,225.0
7923164,50.21,0.0,50.0,225.0
7923687,50.11,0.0,50.0,225.0
7924209,49.98,3.43,50.0,225.0
7924733,49.9,22.18,50.0,225.0
7925255,49.81,42.1,50.0,225.0
7925778,49.69,70.22,50.0,225.0
7926301,49.57,97.18,50.0,225.0
7926824,49.47,100.0,50.0,225.0
7927347,49.41,100.0,50.0,225.0
7927870,49.28,100.0,50.0,225.0
7928393,49.25,100.0,50.0,225.0
7928916,49.39,100.0,50.0,225.0
7929439,49.47,100.0,50.0,225.0
7929962,49.77,52.64,50.0,225.0
7930484,49.95,10.46,50.0,225.0
7931007,50.23,0.0,50.0,225.0
7931530,50.33,0.0,50.0,225.0
7932054,50.42,0.0,50.0,225.0
7932577,50.45,0.0,50.0,225.0
7933100,50.38,0.0,50.0,225.0
7933623,50.29,0.0,50.0,225.0
7934146,50.14,0.0,50.0,225.0
7934669,50.01,0.0,50.0,225.0
7935192,49.95,10.46,50.0,225.0
7935715,49.83,37.41,50.0,225.0
7936239,49.69,69.05,50.0,225.0
7936761,49.58,94.83,50.0,225.0
7937284,49.49,100.0,50.0,225.0
7937808,49.39,100.0,50.0,225.0
7938333,49.36,100.0,50.0,225.0
7938857,49.26,100.0,50.0,225.0
7939380,49.27,100.0,50.0,225.0
7939903,49.5,100.0,50.0,225.0
7940426,49.79,46.78,50.0,225.0
7940949,50.04,0.0,50.0,225.0
7941472,50.09,0.0,50.0,225.0
7941995,50.19,0.0,50.0,225.0
7942518,50.29,0.0,50.0,225.0
7943041,50.28,0.0,50.0,225.0
7943564,50.23,0.0,50.0,225.0
7944087,50.09,0.0,50.0,225.0
7944611,50.06,0.0,50.0,225.0
7945134,49.95,11.63,50.0,225.0
7945657,49.84,36.24,50.0,225.0
7946182,49.72,63.19,50.0,225.0
7946705,49.59,91.32,50.0,225.0
7947229,49.53,100.0,50.0,225.0
7947752,49.43,100.0,50.0,225.0
7948275,49.38,100.0,50.0,225.0
7948797,49.3,100.0,50.0,225.0
7949320,49.33,100.0,50.0,225.0
7949843,49.58,94.83,50.0,225.0
7950366,49.79,46.78,50.0,225.0
7950889,49.95,11.63,50.0,225.0
7951413,50.03,0.0,50.0,225.0
7951936,50.17,0.0,50.0,225.0
7952458,50.26,0.0,50.0,225.0
7952981,50.27,0.0,50.0,225.0
7953504,50.16,0.0,50.0,225.0
7954029,50.06,0.0,50.0,225.0
7954553,50.0,1.08,50.0,225.0
7955075,49.87,29.21,50.0,225.0
7955599,49.77,51.47,50.0,225.0
7956122,49.63,83.11,50.0,225.0
7956645,49.54,100.0,50.0,225.0
7957168,49.46,100.0,50.0,225.0
7957691,49.39,100.0,50.0,225.0
7958215,49.32,100.0,50.0,225.0
7958738,49.3,100.0,50.0,225.0
7959261,49.49,100.0,50.0,225.0
7959784,49.67,74.91,50.0,225.0
7960307,49.84,35.07,50.0,225.0
7960830,50.11,0.0,50.0,225.0
7961354,50.22,0.0,50.0,225.0
7961879,50.3,0.0,50.0,225.0
7962402,50.28,0.0,50.0,225.0
7962925,50.2,0.0,50.0,225.0
7963448,50.1,0.0,50.0,225.0
7963971,49.97,5.77,50.0,225.0
7964494,49.94,13.97,50.0,225.0
7965017,49.81,43.27,50.0,225.0
7965540,49.69,70.22,50.0,225.0
7966064,49.58,94.83,50.0,225.0
7966587,49.46,100.0,50.0,225.0
7967110,49.4,100.0,50.0,225.0
7967633,49.36,100.0,50.0,225.0
7968156,49.25,100.0,50.0,225.0
7968679,49.46,100.0,50.0,225.0
7969202,49.64,80.77,50.0,225.0
7969728,49.93,16.32,50.0,225.0
7970251,50.11,0.0,50.0,225.0
7970773,50.14,0.0,50.0,225.0
7971297,50.18,0.0,50.0,225.0
7971820,50.21,0.0,50.0,225.0
7972343,50.18,0.0,50.0,225.0
7972867,50.05,0.0,50.0,225.0
7973390,49.91,21.0,50.0,225.0
7973913,49.79,46.78,50.0,225.0
7974436,49.7,67.88,50.0,225.0
7974959,49.63,84.28,50.0,225.0
7975483,49.53,100.0,50.0,225.0
7976006,49.41,100.0,50.0,225.0
7976529,49.38,100.0,50.0,225.0
7977052,49.36,100.0,50.0,225.0
7977577,49.44,100.0,50.0,225.0
7978100,49.64,81.94,50.0,225.0
7978623,49.89,25.69,50.0,225.0
7979146,50.14,0.0,50.0,225.0
7979669,50.29,0.0,50.0,225.0
7980192,50.33,0.0,50.0,225.0
7980715,50.34,0.0,50.0,225.0
7981239,50.26,0.0,50.0,225.0
7981761,50.14,0.0,50.0,225.0
7982285,50.02,0.0,50.0,225.0
7982808,49.9,23.35,50.0,225.0
7983330,49.77,52.64,50.0,225.0
7983853,49.69,69.05,50.0,225.0
7984377,49.58,94.83,50.0,225.0
7984900,49.48,100.0,50.0,225.0
7985429,49.38,100.0,50.0,225.0
